date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,sma_100,sma_200,diff_sma50,diff_sma100,diff_sma200,bb_mid,bb_upper,bb_lower,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2025-12-12,181.25999450683594,174.6199951171875,182.82000732421875,175.02000427246094,192808886.0,NVDA,178.72000122070312,45.03345271522804,186.8476010131836,182.3347004699707,156.07480045318604,-6.330076852251443,-4.011686299237615,12.138541112508051,181.94050140380858,189.23895560135674,174.64204720626043,8.124186368296836,-0.2159507810387984,,,close,grey,2025-12-01,11.0,179.9199981689453,-2.72342927209418,open,2025-11-21,21.0,178.8800048828125,-2.15787148087363,207.0399932861328,15.465605705183593,Electronic Technology,Semiconductors,43.34968048744242,4.0664,36000.0,2025-11-25,177.82000732421875,17.0,-1.5746276776676615,2025-12-08,185.5500030517578,4.0,5.675019458964714
2025-12-12,277.7950134277344,276.82000732421875,279.2200012207031,278.2799987792969,38360082.0,AAPL,278.02000427246094,62.90384131340278,267.8551998901367,249.84719985961914,229.01405006408692,3.891953149849625,11.380075076147822,21.512194863775157,276.2990005493164,287.65017334793373,264.9478277506991,3.3671750070936035,-4.79091960869652,,,open,gold,2025-08-08,126.0,229.35000610351562,21.334201601763645,close,2025-12-01,11.0,283.1000061035156,-1.7025811445783967,284.1499938964844,2.0658086374360174,Electronic Technology,Telecommunications Equipment,37.30644966685882,7.4879,166000.0,2025-12-11,278.0299987792969,1.0,0.08991835452922814,2025-12-03,284.1499938964844,9.0,2.0658086374360174
2025-12-12,314.80999755859375,306.9599914550781,316.1300048828125,310.5199890136719,20315069.0,GOOG,311.5449981689453,57.92158390756744,282.28040008544923,251.3586003112793,209.9534999847412,10.0040912935061,23.536647892344973,47.89941060103287,309.1165008544922,338.73456598052405,279.4984357284603,9.086235335919035,-9.990195279778169,minimum,💸6.61%<br>$306.96,open,gold,2025-06-13,182.0,175.8800048828125,76.55218353022504,close,2025-12-09,3.0,317.75,-2.2753771790175015,323.6400146484375,4.0538947722572605,Technology Services,Internet Software/Services,30.631732628339183,10.2254,183323.0,2025-12-12,310.5199890136719,0.0,0.0,2025-11-25,323.6400146484375,17.0,4.0538947722572605
2025-12-12,479.82000732421875,476.3599853515625,482.45001220703125,478.5299987792969,20743536.0,MSFT,479.4049987792969,54.09375588356936,504.66939819335937,508.7530993652344,471.8986494445801,-5.1795094982254986,-5.940622400855455,1.4052486360200067,485.98499755859376,506.08246224934464,465.8875328678429,5.757729617857299,-2.6419380067507214,,,close,blue,2025-11-25,17.0,476.989990234375,0.3228597195855665,open,2025-11-17,25.0,507.489990234375,-5.706514810608088,542.0700073242188,11.721734773441872,Technology Services,Packaged Software,34.044778349305275,14.1135,228000.0,2025-11-25,476.989990234375,17.0,0.3228597195855665,2025-12-02,490.0,10.0,2.3408165756537036
2025-12-12,230.02000427246094,225.1199951171875,230.0800018310547,226.19000244140625,33011277.0,AMZN,227.5999984741211,58.18452975647681,229.1602001953125,228.00789993286133,215.1883002471924,-1.2961228657396795,-0.797295835797962,5.112593101751317,228.56700057983397,238.28089060198806,218.85311055767988,5.345456487942668,-3.243685310816058,,,open,gold,2025-10-31,42.0,244.22000122070312,-7.382687203822858,open,2025-11-20,22.0,217.13999938964844,4.167819414753682,254.0,10.948817936454237,Retail Trade,Internet Retail,31.954058712174724,7.2036,1556000.0,2025-11-21,220.69000244140625,21.0,2.49218357839307,2025-11-03,254.0,39.0,10.948817936454237
2025-12-12,379.9599914550781,355.1499938964844,380.9200134277344,359.92999267578125,91367205.0,AVGO,368.0350036621094,55.78557836453998,361.99159912109377,339.6417010498047,279.9631999969482,-0.5695177596159784,5.973439528558222,28.563322850897798,376.83799896240237,426.75682758459794,326.9191703402068,18.566620250792255,-9.171456396330392,minimum,💸14.34%<br>$355.15,open,gold,2025-05-15,211.0,232.63999938964844,54.715437422665644,close,2025-12-08,4.0,401.1000061035156,-10.264276440102883,412.9700012207031,12.843549988652992,Electronic Technology,Semiconductors,75.63779262808389,4.9052,,2025-12-12,359.92999267578125,0.0,0.0,2025-12-10,412.9700012207031,2.0,12.843549988652992
2025-12-12,650.2100219726562,638.6099853515625,711.0,644.22998046875,13514653.0,META,674.8049926757812,66.89654233214509,667.4646008300781,710.1213995361328,671.1149002075196,-3.4810266091164777,-9.278895004491428,-4.006008468960576,632.3529998779297,686.4634995088097,578.2425002470497,6.555658743067205,-10.242845291628145,maximum,🚀22.32%<br>$711.0,close,blue,2025-11-03,39.0,637.7100219726562,1.0224017612151082,close,2025-12-04,8.0,661.530029296875,-2.61515699393311,785.22998046875,17.956522739469115,Technology Services,Internet Software/Services,28.465195606260107,23.1847,74067.0,2025-11-19,590.3200073242188,23.0,9.132330342129592,2025-12-12,644.22998046875,0.0,-0.0
2025-12-12,1008.760009765625,1003.5,1028.9000244140625,1027.510009765625,2719687.0,LLY,1016.2000122070312,42.79060662793953,934.5530004882812,835.1053009033203,814.6018508911133,9.946681379095246,23.039574608637192,26.136468833406923,1038.1120025634766,1107.0597775293857,969.1642275975676,7.741994433894228,-5.678366304321081,,,open,gold,2025-10-06,67.0,845.0499877929688,21.59162470958553,close,2025-11-03,39.0,896.530029296875,14.609659039694867,1104.3399658203125,6.957092782349649,Health Technology,Pharmaceuticals: Major,50.81727226417801,20.2526,47000.0,2025-12-10,993.6400146484375,2.0,3.4086786580521444,2025-11-26,1104.3399658203125,16.0,6.957092782349649
2025-12-12,115.26000213623047,115.0199966430664,116.94999694824219,116.69999694824219,18360862.0,WMT,115.9849967956543,77.40846840655554,106.1663996887207,103.42769996643067,98.70630004882813,9.921780610820319,12.832439458790335,18.229532350531752,109.64249954223632,120.32937188468271,98.95562719978993,3.1100043113541753,-15.205115863303831,maximum,🚀18.27%<br>$116.95,open,gold,2025-04-29,227.0,96.04000091552734,21.51186571820891,close,2025-12-12,0.0,116.69999694824219,0.0,116.69999694824219,-0.0,Retail Trade,Specialty Stores,40.93300596282006,2.8655,2100000.0,2025-11-14,102.4800033569336,28.0,13.87587151200702,2025-12-12,116.69999694824219,0.0,-0.0
2025-12-12,319.67999267578125,316.6012878417969,320.2699890136719,318.5199890136719,8507912.0,JPM,318.4356384277344,66.41052902106136,306.8039996337891,303.60100036621094,280.76224990844725,3.8187212011145055,4.9140116895086905,13.448296242652603,307.3289993286133,321.4860611459369,293.1719375112897,0.9312043936236858,-7.958072452807407,,,open,gold,2025-05-13,213.0,263.010009765625,21.105652707862042,close,2025-11-10,32.0,316.8900146484375,0.5143659597613759,320.4100036621094,0.5898737950861932,Finance,Major Banks,15.776908217346078,20.2261,317233.0,2025-11-21,298.0199890136719,21.0,6.878733224521905,2025-11-12,320.4100036621094,30.0,0.5898737950861932
2025-12-12,348.0,345.9700012207031,349.8399963378906,347.8299865722656,6919792.0,V,347.9049987792969,71.10356659892179,338.0931982421875,341.03249786376955,344.5253483581543,2.8799125154547855,1.9932084921746807,0.9591857986240182,330.2684982299805,343.5670158778523,316.96998058210863,-1.2255903340661511,-8.872152252964383,maximum,🚀10.01%<br>$349.84,close,blue,2025-10-31,42.0,340.739990234375,2.0807643778512297,close,2025-12-11,1.0,345.6300048828125,0.6365135139812406,373.30999755859375,6.825429576749775,Finance,Finance/Rental/Leasing,34.43247738026886,10.2221,34100.0,2025-11-18,321.17999267578125,24.0,8.297526154870582,2025-12-12,347.8299865722656,0.0,-0.0
2025-12-12,196.3699951171875,185.98500061035156,197.84500122070312,189.97000122070312,54812335.0,ORCL,191.91500091552734,43.88139143668198,247.1957992553711,254.57819900512695,212.92544929504393,-23.149988068992055,-25.378527319663647,-10.780979047052375,209.8990005493164,231.78167239940453,188.0163286992283,22.00961778703443,-1.0284110696009763,,,close,blue,2025-11-20,22.0,210.69000244140625,-9.834354255354594,open,2025-10-31,42.0,262.6099853515625,-27.660785264358633,328.3299865722656,42.14052660740124,Technology Services,Packaged Software,35.701935726367225,5.4486,162000.0,2025-11-25,197.02999877929688,17.0,-3.583209461672887,2025-12-10,223.00999450683594,2.0,14.815476480862399
2025-12-12,566.0,565.8900146484375,573.7100219726562,571.9299926757812,3333367.0,MA,569.8000183105469,67.20877103097324,554.995595703125,567.1077966308594,559.4664489746094,3.0512669116233404,0.8503138333787907,2.2277553415428253,543.6084930419922,565.1609989967684,522.0559870872161,-1.1835353567215545,-8.720299027373802,maximum,🚀9.34%<br>$573.71,close,blue,2025-10-29,44.0,554.5800170898438,3.1284891361541334,open,2025-11-14,28.0,545.72998046875,4.800911282998777,598.9600219726562,4.512826950929449,Finance,Finance/Rental/Leasing,36.57800318497816,15.6658,35300.0,2025-11-18,527.5800170898438,24.0,8.406303148207561,2025-12-12,571.9299926757812,0.0,-0.0
