date,open,high,low,close,volume,ticker,hl2,rsi,sma_50,sma_100,sma_200,diff_sma50,diff_sma100,diff_sma200,bb_mid,bb_upper,bb_lower,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2026-01-28,191.2899932861328,192.35000610351562,189.83999633789062,191.52000427246094,141003489.0,NVDA,191.09500122070312,53.29145674187836,183.6771697998047,184.40564651489257,166.93299697875977,4.269901632959816,3.8579934465259536,14.728668231380016,186.24200057983398,191.84719097913708,180.6368101805309,0.17083683133729544,-5.682536470940846,,,open,gold,2026-01-02,26.0,188.85000610351562,1.4138194771790458,close,2026-01-08,20.0,185.0399932861328,3.5019515896262954,207.02847290039062,7.490983443321541,Electronic Technology,Semiconductors,47.43646901471244,4.0664,36000.0,2025-11-25,177.8101043701172,64.0,7.71041665540344,2026-01-05,188.1199951171875,23.0,-1.8073619197977564
2026-01-28,336.114990234375,337.6300048828125,332.1300048828125,336.2799987792969,16752137.0,GOOG,334.8800048828125,64.66851155511685,316.31195068359375,286.5696923828125,233.3143074798584,6.312770684936009,17.34667263071181,44.13175188938094,326.83849945068357,342.95318970873564,310.7238091926315,1.984415056994937,-7.599675770023451,,,open,gold,2025-06-13,229.0,175.60838317871094,91.49427418682833,close,2026-01-08,20.0,326.010009765625,3.1502066519537797,336.42999267578125,0.04458398470701397,Technology Services,Internet Software/Services,33.17286824764234,10.2254,183323.0,2026-01-21,328.3800048828125,7.0,2.40574754218168,2026-01-13,336.42999267578125,15.0,0.04458398470701397
2026-01-28,257.55999755859375,258.8550109863281,254.50999450683594,256.44000244140625,33041915.0,AAPL,256.68250274658203,43.8585570280633,268.7373980712891,261.8916548156738,235.78629066467286,-4.575989690359606,-2.0816441738491287,8.759504939202078,259.00849609375,274.51585749551185,243.5011346919882,7.048765747159802,-5.045573087753519,,,close,grey,2026-01-13,15.0,261.04998779296875,-1.7659396924463944,open,2026-01-05,23.0,267.260009765625,-4.04849469761952,284.1499938964844,9.751888808828502,Electronic Technology,Telecommunications Equipment,34.378560990977704,7.4879,166000.0,2026-01-20,246.6999969482422,8.0,3.9481173950754123,2026-01-27,258.2699890136719,1.0,0.7085556394896275
2026-01-28,483.1300048828125,483.739990234375,478.0,481.6300048828125,32450441.0,MSFT,480.8699951171875,48.92548716013027,479.1203277587891,496.0578970336914,484.3686000061035,0.5238093603256333,-2.908509719763419,-0.5653948507926665,470.41100006103517,495.0560666219168,445.76593350015355,2.7876298409545752,-7.446394746810925,maximum,🚀10.27%<br>$483.74,close,blue,2025-11-25,64.0,476.989990234375,0.9727698156008602,open,2026-01-14,14.0,459.3800048828125,4.843484645283147,541.057373046875,10.983561286561372,Technology Services,Packaged Software,34.265326304256575,14.1135,228000.0,2026-01-21,444.1099853515625,7.0,8.448362065434933,2026-01-28,481.6300048828125,0.0,-0.0
2026-01-28,246.3000030517578,247.77499389648438,241.52999877929688,243.00999450683594,40395492.0,AMZN,244.65249633789062,51.64884740140872,232.26739959716798,230.45949981689452,221.21445007324218,4.625098024216623,5.445856950966688,9.852676634088532,238.20049819946288,250.250360876101,226.15063552282476,2.979452093712709,-6.937722466199602,,,open,gold,2025-12-30,29.0,232.52999877929688,4.5069435266655855,close,2026-01-06,22.0,240.92999267578125,0.8633220828814459,254.0,4.32677381620632,Retail Trade,Internet Retail,34.330234792190545,7.2036,1556000.0,2026-01-21,231.30999755859375,7.0,5.058145809403869,2026-01-12,246.47000122070312,16.0,1.4038246832193235
2026-01-28,674.614990234375,677.677490234375,666.0999755859375,668.72998046875,16982940.0,META,671.8887329101562,57.04541933479276,642.8186743164063,679.3526031494141,678.6750607299805,4.030888831893176,-1.563639063340394,-1.4653669829172156,645.5414978027344,687.748498810606,603.3344967948628,2.843975729714532,-9.77905665722476,maximum,🚀12.95%<br>$677.68,close,blue,2025-11-03,86.0,637.1903686523438,4.949794185231093,open,2026-01-14,14.0,615.52001953125,8.644716540336429,784.0609130859375,14.709435286508999,Technology Services,Internet Software/Services,29.547724039200784,23.1847,74067.0,2026-01-20,604.1199951171875,8.0,10.69489271564823,2026-01-28,668.72998046875,0.0,-0.0
2026-01-28,338.8500061035156,339.989990234375,326.70001220703125,333.239990234375,22628693.0,AVGO,333.3450012207031,45.092778882543136,354.60026916503904,351.367936706543,302.9831031799316,-6.023762751494832,-5.159248917839698,9.986328193514748,339.5484985351562,359.7181467892085,319.37885028110395,7.9456719873898685,-4.159506769737387,maximum,🚀8.24%<br>$339.99,close,blue,2026-01-28,0.0,333.239990234375,0.0,open,2025-12-30,29.0,349.8500061035156,-4.747753488455264,412.18133544921875,19.152091185499454,Electronic Technology,Semiconductors,69.99663922029912,4.9052,33000.0,2026-01-23,320.04998779296875,5.0,4.12123197765546,2026-01-28,333.239990234375,0.0,-0.0
2026-01-28,431.79998779296875,438.260009765625,430.1000061035156,431.4599914550781,50383825.0,TSLA,434.1800079345703,50.025929980820045,442.9034014892578,435.7504006958008,375.5111502838135,-2.583725931140146,-0.9846024774439188,14.899382116610438,439.8585006713867,458.22135778105746,421.49564356171595,6.202513988777469,-2.309448869119446,,,close,grey,2026-01-28,0.0,431.4599914550781,0.0,open,2026-01-14,14.0,439.20001220703125,-1.7622997579300193,488.7300109863281,11.71813030586577,Consumer Durables,Motor Vehicles,288.2934651877589,1.6364,125665.0,2026-01-20,419.25,8.0,2.91234143233825,2026-01-23,449.05999755859375,5.0,3.9192994698262207
2026-01-28,1029.1099853515625,1029.68994140625,1004.1400146484375,1023.7999877929688,2868665.0,LLY,1016.9149780273438,31.514539189647564,1054.5596020507812,937.2157666015624,848.5600967407227,-2.9168208414199537,9.238451195221487,20.65144139175692,1064.8785064697265,1108.8196613933196,1020.9373515461334,8.304324537415742,-0.27960893543341747,minimum,💸11.45%<br>$1004.14,open,gold,2025-10-06,114.0,843.810791015625,21.330516117328347,close,2025-12-29,30.0,1078.72998046875,-5.092098455622052,1085.18994140625,5.657069907386781,Health Technology,Pharmaceuticals: Major,50.63378784057132,20.2526,47000.0,2026-01-28,1023.7999877929688,0.0,0.0,2026-01-08,1085.18994140625,20.0,5.657069907386781
2026-01-28,116.73999786376953,117.45670318603516,115.86499786376953,116.56999969482422,16298930.0,WMT,116.66085052490234,64.02038431467994,113.01152938842773,108.08552177429199,102.49492610931397,3.1487674980185343,7.849782081128143,13.73245888337804,116.27550010681152,122.32431333476393,110.22668687885911,4.9363589731528545,-5.441634067574553,,,open,gold,2025-04-29,274.0,95.39065551757812,22.202745187491946,close,2026-01-21,7.0,119.36000061035156,-2.3374672430132137,118.70999908447266,1.8027119923787027,Retail Trade,Specialty Stores,40.88740792704314,2.8655,2100000.0,2026-01-27,116.94000244140625,1.0,-0.3164039155612475,2026-01-20,118.70999908447266,8.0,1.8027119923787027
