date,open,high,low,close,volume,ticker,hl2,rsi,sma_50,sma_100,sma_200,diff_sma50,diff_sma100,diff_sma200,bb_mid,bb_upper,bb_lower,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2026-01-12,183.19000244140625,187.1199951171875,183.02000427246094,184.94000244140625,135789886.0,NVDA,185.06999969482422,57.922173467832614,185.92717041015624,183.36667388916015,162.52874259948732,-0.5309433616250359,0.8580231723007259,13.78910553510282,183.87800064086915,195.6977265541881,172.05827472755018,5.816872483382918,-6.965355003678731,,,open,gold,2026-01-02,10.0,188.85000610351562,-2.070428136478941,close,2026-01-08,4.0,185.0399932861328,-0.05403742345144735,207.02847290039062,10.669291112248114,Electronic Technology,Semiconductors,45.806707286867784,4.0664,36000.0,2025-11-25,177.8101043701172,48.0,4.0098385277632875,2026-01-05,188.1199951171875,7.0,1.6904065268555368
2026-01-12,326.5,334.44000244140625,325.510009765625,332.7300109863281,23816336.0,GOOG,329.9750061035156,85.74394012986696,305.7442053222656,273.3694380187988,223.5699486541748,8.826268885658362,21.71441452919374,48.825910185722506,314.7934997558594,331.15451547377825,298.4324840379405,-0.47350568344572963,-10.307915071056485,maximum,🚀🌌2.35x<br>$334.44,open,gold,2025-06-13,213.0,175.60838317871094,89.47273755588287,close,2026-01-08,4.0,326.010009765625,2.061286776296911,332.7300109863281,-0.0,Technology Services,Internet Software/Services,32.82267292743558,10.2254,183323.0,2025-04-07,148.83062744140625,280.0,123.56286250108161,2026-01-12,332.7300109863281,0.0,-0.0
2026-01-12,259.4100036621094,261.29998779296875,256.79998779296875,260.25,45056584.0,AAPL,259.04998779296875,19.82913465457125,272.3954052734375,259.2939726257324,232.998376083374,-4.458740873857858,0.3687040483766113,11.696057446715646,269.67799682617186,281.5946978426501,257.76129580969365,8.201613003900121,-0.9562744247094579,maximum,🚀2.19%<br>$261.3,open,gold,2025-08-08,157.0,228.86813354492188,13.711767544483667,open,2026-01-05,7.0,267.260009765625,-2.6229175744521105,284.1499938964844,8.411048534173515,Electronic Technology,Telecommunications Equipment,34.88933277921521,7.4879,166000.0,2026-01-08,259.0400085449219,4.0,0.46710601264834395,2026-01-12,260.25,0.0,-0.0
2026-01-12,476.6700134277344,480.9599914550781,475.6802978515625,477.17999267578125,21109977.0,MSFT,478.3201446533203,38.874718656356364,489.1177075195312,500.6478515625,479.4162356567383,-2.440662985662456,-4.687498171314752,-0.46645124103769087,481.19000244140625,491.66576765204104,470.71423723077146,3.03570459755258,-1.3549929888621581,,,close,blue,2025-11-25,48.0,476.989990234375,0.03983363284267849,open,2025-11-17,56.0,506.54193115234375,-5.796546479334175,541.057373046875,11.806027152236897,Technology Services,Packaged Software,33.94873327214906,14.1135,228000.0,2025-11-25,476.989990234375,48.0,0.03983363284267849,2025-12-02,490.0,41.0,2.616328025350767
2026-01-12,246.8000030517578,248.94000244140625,245.9600067138672,246.47000122070312,33139691.0,AMZN,247.45000457763672,78.20058784607976,233.64460021972656,229.35460006713868,218.3229502105713,5.48927772733252,7.462418956739603,12.892392202919645,232.4875,248.6401929973673,216.33480700263272,0.880509500513571,-12.226718898372402,,,open,gold,2025-12-30,13.0,232.52999877929688,5.994926467374739,close,2026-01-06,6.0,240.92999267578125,2.2994266854841294,254.0,2.964566448542072,Retail Trade,Internet Retail,34.81903201197977,7.2036,1556000.0,2025-11-21,220.69000244140625,52.0,11.68154356522857,2025-11-03,254.0,70.0,2.964566448542072
2026-01-12,340.95001220703125,353.8999938964844,340.95001220703125,352.2099914550781,18376593.0,AVGO,347.4250030517578,61.06980354341817,359.3119598388672,347.17910247802735,293.57908592224123,-1.976546616197783,1.4490759786929264,19.971077077461217,343.99196472167966,360.3503432898772,327.63358615348216,2.3112211556432394,-6.977770619187707,,,close,grey,2025-12-31,12.0,346.1000061035156,1.7653814631066744,open,2025-12-30,13.0,349.8500061035156,0.6745706189481115,412.18133544921875,14.549747607756292,Electronic Technology,Semiconductors,73.98126365316753,4.9052,33000.0,2025-12-17,325.3973693847656,26.0,8.239962763376841,2026-01-02,347.6199951171875,10.0,-1.3204063064160776
2026-01-12,652.5250244140625,653.969970703125,641.2249755859375,641.969970703125,14476714.0,META,647.5974731445312,39.915942988947734,640.8856616210937,691.0486102294922,674.083650970459,0.16918916227406378,-7.102053140671027,-4.764049717138342,656.1347503662109,671.9182877937787,640.3512129386431,4.6650651054367165,-0.2521547484080733,,,close,blue,2025-11-03,70.0,637.1903686523438,0.7501058217326939,close,2025-12-04,39.0,660.990966796875,-2.8776484171825656,784.0609130859375,18.12243666420832,Technology Services,Internet Software/Services,28.365337881425578,23.1847,74067.0,2026-01-08,646.0599975585938,4.0,-0.6330722952859857,2025-12-12,643.7050170898438,31.0,0.2695406033283332
2026-01-12,441.2250061035156,454.29998779296875,438.0,448.9599914550781,60331332.0,TSLA,446.1499938964844,35.291962154863896,444.0052014160156,424.79620056152345,365.63305015563964,1.1159306294747928,5.68832556920551,22.789772769165296,461.92650146484374,501.9920013082883,421.86100162139917,11.812190587703286,-6.035947600999192,,,open,gold,2025-05-27,230.0,362.8900146484375,23.717923704796327,open,2026-01-07,5.0,431.4100036621094,4.068053045592879,488.7300109863281,8.137421201327156,Consumer Durables,Motor Vehicles,299.9866363757851,1.6364,125665.0,2026-01-08,435.79998779296875,4.0,3.019734747757985,2025-12-22,488.7300109863281,21.0,8.137421201327156
2026-01-12,1058.0,1083.1199951171875,1058.0,1081.0,2374178.0,LLY,1070.5599975585938,52.437054075988186,1027.7554797363282,900.6343487548828,832.9470541381836,5.180660314001129,20.026512590206092,29.780157649812054,1068.6929992675782,1104.8047170298667,1032.5812815052898,2.202101482873875,-4.479067390815006,minimum,💸6.7%<br>$1058.0,open,gold,2025-10-06,98.0,843.810791015625,28.109288422217272,close,2025-12-29,14.0,1078.72998046875,0.21043445276858197,1085.18994140625,0.3861021233591999,Health Technology,Pharmaceuticals: Major,53.46271210749912,20.2526,47000.0,2026-01-12,1081.0,0.0,0.0,2026-01-08,1085.18994140625,4.0,0.3861021233591999
2026-01-12,117.5,118.83999633789062,116.4114990234375,117.97000122070312,47351148.0,WMT,117.62574768066406,61.204233062823455,109.38116363525391,105.79151496887206,100.70949398040771,7.852209009304234,11.511779801446686,17.138907721702303,113.7284999847412,117.74525038911155,109.71174958037086,-0.1905152405407784,-7.000298003627536,maximum,🚀20.43%<br>$118.84,open,gold,2025-04-29,258.0,95.39065551757812,23.67039578521839,close,2025-12-12,31.0,116.69999694824219,1.0882641865228138,117.97000122070312,-0.0,Retail Trade,Specialty Stores,41.37846369694844,2.8655,2100000.0,2025-11-14,102.27153015136719,59.0,15.349795828908963,2026-01-12,117.97000122070312,0.0,-0.0
