date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,diff_sma50,sma_100,diff_sma100,sma_200,diff_sma200,bb_lower,bb_upper,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2025-05-14,448.2699890136719,448.2300109863281,453.8999938964844,452.94000244140625,19847036.0,MSFT,451.06500244140625,76.2967741673433,393.9632012939453,14.97012943182401,406.97600036621094,11.294032580259117,414.43010009765624,9.292255155857543,433.5751336911229,457.7208868166896,1.0555226629385128,-4.275371714996279,maximum,🚀31.65%<br>$453.9,open,gold,2025-05-12,2.0,449.260009765625,0.8191231348859906,close,2025-05-02,12.0,435.2799987792969,4.0571594632501595,452.94000244140625,-0.0,Technology Services,Packaged Software,35.00146824722192,12.9995,228000.0,2025-04-07,357.8599853515625,37.0,26.569055212036897,2025-05-14,452.94000244140625,0.0,-0.0
2025-05-14,133.1699981689453,131.67999267578125,135.43499755859375,135.33999633789062,277128040.0,NVDA,133.5574951171875,73.39413688593704,111.82239990234375,21.031203458417245,122.35259963989257,10.614728854329591,125.21904964447022,8.082593440979169,109.98897360705827,138.92702370739488,2.650382345621516,-18.731360585780454,maximum,🚀56.36%<br>$135.43,close,grey,2025-05-14,0.0,135.33999633789062,0.0,close,2025-05-14,0.0,135.33999633789062,0.0,140.13999938964844,3.4251484748560435,Electronic Technology,Semiconductors,46.04184385099507,2.9689,36000.0,2025-04-07,97.63999938964844,37.0,38.61122202366487,2025-05-14,135.33999633789062,0.0,-0.0
2025-05-14,212.4250030517578,210.58009338378906,213.94000244140625,212.3300018310547,49117576.0,AAPL,212.26004791259766,55.92887023337328,209.4410009765625,1.3793864816447732,224.52540023803712,-5.431634191077328,226.3155500793457,-6.179667390679833,192.60380772179633,220.22418910437557,3.7178859347451354,-9.290347072550754,,,close,blue,2025-03-13,62.0,209.67999267578125,1.263835009461789,open,2025-04-04,40.0,188.3800048828125,12.713661921359964,259.0199890136719,18.025630902236177,Electronic Technology,Telecommunications Equipment,33.135660668861874,6.4358,164000.0,2025-04-08,172.4199981689453,36.0,23.146969078960122,2025-05-01,213.32000732421875,13.0,0.464094064866305
2025-05-14,211.41000366210938,208.85000610351562,211.92999267578125,210.25,37888574.0,AMZN,210.38999938964844,66.68815661561044,190.42019958496093,10.413706349567974,207.95610000610353,1.1030693467655617,199.58270011901857,5.344801866404314,185.81855223739984,220.34144532119393,4.79973618130507,-11.620189185541097,minimum,💸2.79%<br>$208.85,close,blue,2025-03-13,62.0,193.88999938964844,8.437774336918702,open,2025-04-08,36.0,170.66000366210938,23.19816915993689,242.05999755859375,13.141369032234962,Retail Trade,Internet Retail,34.29125960236817,6.2615,1556000.0,2025-05-14,210.25,0.0,0.0,2025-05-13,211.3699951171875,1.0,0.5298742220089303
2025-05-14,161.30999755859375,160.92999267578125,168.33999633789062,166.80999755859375,31502040.0,GOOG,164.63499450683594,57.00935851063392,161.48279968261718,3.2989258834047908,176.29100051879882,-5.378041381751686,172.6224503326416,-3.367147646697932,150.73443910487484,168.22956235996892,0.8510070272475856,-9.637047352675731,maximum,🚀18.0%<br>$168.34,close,blue,2025-03-07,68.0,175.75,-5.086772370643667,open,2025-04-08,36.0,146.5800018310547,13.801334066604642,207.7100067138672,19.690918989577433,Technology Services,Internet Software/Services,18.6020318267483,9.0588,183323.0,2025-04-07,149.24000549316406,37.0,11.772977364460413,2025-05-14,166.80999755859375,0.0,-0.0
2025-05-14,661.2100219726562,654.3236083984375,662.6699829101562,659.3599853515625,12253620.0,META,658.4967956542969,70.25848726022205,575.9820007324219,14.475796902180416,613.7790008544922,7.426286079128364,585.4156007385254,12.631092256467591,572.1115597722912,686.0164431573962,4.042777602226022,-13.232290026327808,maximum,🚀38.11%<br>$662.67,close,blue,2025-04-01,43.0,586.0,12.518768831324657,close,2025-05-14,0.0,659.3599853515625,0.0,736.6699829101562,10.494522561267772,Technology Services,Internet Software/Services,25.719278537102912,26.3431,74067.0,2025-04-21,484.6600036621094,23.0,36.0458837885143,2025-05-14,659.3599853515625,0.0,-0.0
2025-05-14,342.4599914550781,337.0,350.0,347.67999267578125,135745522.0,TSLA,343.5,72.77725256976039,263.9632015991211,31.71532644303967,322.7596003723145,7.721038281965975,294.7922003173828,17.940702739576466,270.854234215658,362.4297745734045,4.242344169449441,-22.096686630963227,maximum,🚀63.36%<br>$350.0,close,grey,2025-05-14,0.0,347.67999267578125,0.0,close,2025-05-13,1.0,334.07000732421875,4.073991993646375,440.1300048828125,21.005160107556552,Consumer Durables,Motor Vehicles,191.20105587329522,1.9881,125665.0,2025-04-07,233.2899932861328,37.0,49.033393065148665,2025-05-14,347.67999267578125,0.0,-0.0
2025-05-14,230.22999572753906,228.35000610351562,233.5,232.1199951171875,19605331.0,AVGO,230.9250030517578,75.41414090923263,186.42499938964843,24.511195320983514,205.59359924316405,12.902345195411247,187.19879989624025,23.996518805593837,198.66325187723544,242.1727466579208,4.330842560830694,-14.413555033490832,minimum,💸2.95%<br>$228.35,close,grey,2025-05-09,5.0,208.1999969482422,11.48895221880899,close,2025-05-12,2.0,221.5800018310547,4.756743929521723,250.0,7.152001953124998,Electronic Technology,Semiconductors,111.95678387112332,2.1503,37000.0,2025-05-14,232.1199951171875,0.0,0.0,2025-05-13,232.4199981689453,1.0,0.1290779855956048
2025-05-14,96.0250015258789,95.83000183105469,97.33000183105469,96.83000183105469,22179809.0,WMT,96.58000183105469,56.524538193071244,91.17540054321289,6.201893552594573,93.55110038757324,3.5049309199969514,87.2747499847412,10.94847232215972,95.73298629081962,97.711013953321,0.9098544930356001,-1.1329293808638896,,,open,gold,2025-04-29,15.0,96.04000091552734,0.8225748729658866,open,2025-03-12,63.0,85.19999694824219,13.650240961719252,104.04000091552734,6.930025971766984,Retail Trade,Specialty Stores,40.22014537902388,2.4172,2100000.0,2025-05-13,95.87999725341797,1.0,0.9908266633819274,2025-05-05,99.33000183105469,9.0,2.516862935583275
2025-05-14,263.0,262.2900085449219,266.6400146484375,265.6400146484375,8637295.0,JPM,264.4650115966797,70.58425191951339,240.4234002685547,10.48841932678586,249.0027001953125,6.681579934705528,235.85574981689453,12.628169910916242,248.97479742563866,269.12520867787697,1.311998884675547,-6.2736095105455085,maximum,🚀31.9%<br>$266.64,open,gold,2025-05-13,1.0,263.010009765625,0.9999637980152132,close,2025-05-14,0.0,265.6400146484375,0.0,279.25,4.873763778536255,Finance,Major Banks,13.038761896814917,20.4102,317233.0,2025-04-07,214.44000244140625,37.0,23.876147931410884,2025-05-14,265.6400146484375,0.0,-0.0
2025-05-14,356.6700134277344,355.2127990722656,358.33990478515625,356.4599914550781,2514292.0,V,356.77635192871094,64.83360847860207,338.9419989013672,5.168433717418619,336.3194998168945,5.988499521778801,311.44800064086917,14.452489892883369,350.19836826472573,358.7056356415242,0.6299849184418393,-1.7566131797266515,,,open,gold,2025-05-05,9.0,348.6400146484375,2.2429946300128956,open,2025-04-08,36.0,308.2699890136719,15.632401517771166,361.82000732421875,1.481403946890547,Finance,Finance/Rental/Leasing,36.25619170641903,10.1213,31600.0,2025-05-13,356.1400146484375,1.0,0.08984578915023356,2025-05-12,355.8500061035156,2.0,-0.1714164229591253
2025-05-14,749.239990234375,714.030029296875,759.5,715.5599975585938,6536384.0,LLY,736.7650146484375,37.078070669199036,809.0089978027344,-11.551045847196729,813.9962957763672,-12.092966359740942,839.4273980712891,-14.756177937162807,711.8671658078825,769.4168429811799,7.526531053488084,-0.5160757676939354,minimum,💸20.88%<br>$714.03,close,blue,2025-05-07,7.0,776.719970703125,-7.874134237744168,open,2025-04-04,40.0,738.2100219726562,-3.0682358326072023,954.1699829101562,25.00707312378635,Health Technology,Pharmaceuticals: Major,59.2777911244025,12.0946,47000.0,2025-05-14,715.5599975585938,0.0,0.0,2025-04-30,898.9500122070312,14.0,20.400468564230035
2025-05-14,578.27001953125,572.3294067382812,578.6400146484375,573.280029296875,2237391.0,MA,575.4847106933594,66.32197284966274,536.5084033203125,6.853876984776441,540.0074029541015,6.161513001628527,518.6876510620117,10.525096967912306,564.1044522149198,581.4555819647678,1.426101076278563,-1.6005401571739797,minimum,💸1.81%<br>$572.33,open,gold,2025-05-07,7.0,566.3300170898438,1.2272018076570967,close,2025-05-12,2.0,578.27001953125,-0.8629169878839549,576.5900268554688,0.574064309895439,Finance,Finance/Rental/Leasing,40.21324354657688,14.2832,35300.0,2025-05-14,573.280029296875,0.0,0.0,2025-05-13,576.5900268554688,1.0,0.574064309895439
2025-05-14,1129.5899658203125,1128.4000244140625,1152.9002685546875,1150.989990234375,3874815.0,NFLX,1140.650146484375,66.04107107947152,997.1805969238281,15.424427008009257,972.7589971923828,18.32221480926004,860.4120468139648,33.77195199630183,1108.6422747884799,1164.989707633395,1.21631964811173,-3.6792427219346946,,,open,gold,2025-04-22,22.0,1040.3399658203125,10.635948636926052,close,2025-04-24,20.0,1096.8699951171875,4.934039162171211,1155.4100341796875,0.382551978480139,Technology Services,Internet Software/Services,54.388443654783956,21.6403,14000.0,2025-05-12,1110.0,2.0,3.6927919130067544,2025-05-07,1155.4100341796875,7.0,0.382551978480139
2025-05-14,108.86000061035156,107.93000030517578,108.80500030517578,108.4800033569336,11064484.0,XOM,108.36750030517578,52.826282610907676,109.25440002441407,-0.7088013547348448,109.02880012512207,-0.503350277686887,113.20674991607666,-4.175322198232112,105.58800817569988,110.60399316707355,1.9579551478730695,-2.6659246789642266,,,close,blue,2025-04-09,35.0,105.80000305175781,2.5330815008244523,open,2025-04-07,37.0,102.94000244140625,5.381776553464457,125.37000274658203,13.472121735363773,Energy Minerals,Integrated Oil,14.351864101817798,7.5824,61000.0,2025-04-10,99.93000030517578,34.0,8.555992220201137,2025-05-13,109.45999908447266,1.0,0.895300324991577
2025-05-14,162.36000061035156,161.05780029296875,163.41000366210938,162.9499969482422,5768878.0,ORCL,162.23390197753906,70.75283234878378,143.8889990234375,13.247015445357246,156.29190002441408,4.260039658349579,160.2914499282837,1.6585706980303483,145.59848200516524,167.63351872725661,2.8742079574889834,-10.64836776191429,maximum,🚀37.48%<br>$163.41,close,blue,2025-03-04,71.0,157.47000122070312,3.4800252016627287,close,2025-05-13,1.0,162.27000427246094,0.4190501373497746,190.4499969482422,14.439485660623852,Technology Services,Packaged Software,38.28532493773789,4.3808,159000.0,2025-04-07,127.16000366210938,37.0,28.145637193621265,2025-05-14,162.9499969482422,0.0,-0.0
2025-05-14,998.7550048828125,991.0,999.8599853515625,991.5399780273438,2209794.0,COST,995.4299926757812,51.719521016565416,961.455,3.1291093215328525,973.3882006835937,1.8648035111790362,937.8504513549805,5.72474285157023,987.6090873803113,1021.3989448462513,3.0113729633283848,-0.3964429810336956,minimum,💸3.21%<br>$991.0,open,gold,2025-05-01,13.0,999.0399780273438,-0.7507207083753631,open,2025-03-13,62.0,890.6199951171875,11.331430179363666,1076.8599853515625,7.923036280001094,Retail Trade,Specialty Stores,57.88459742200635,17.1655,333000.0,2025-05-14,991.5399780273438,0.0,0.0,2025-05-13,999.030029296875,1.0,0.7497323453633076
2025-05-14,371.8999938964844,370.82550048828125,375.7850036621094,372.80999755859375,1848548.0,HD,373.3052520751953,58.95637702400298,359.91719909667967,3.5821568111422453,380.1654998779297,-1.9348158424943196,386.45609954833986,-3.5310872323388365,359.38895242742825,380.839038295228,2.15365488833823,-3.5999692119458637,minimum,💸2.67%<br>$370.83,close,blue,2025-03-03,72.0,389.69000244140625,-4.331649459072429,open,2025-03-12,63.0,364.7300109863281,2.2153336245666067,429.5199890136719,13.203108797172424,Retail Trade,Home Improvement Chains,24.994636487972326,14.9525,470100.0,2025-05-14,372.80999755859375,0.0,0.0,2025-05-13,373.6000061035156,1.0,0.21145838651377424
2025-05-14,148.6649932861328,146.11500549316406,148.82000732421875,146.36000061035156,10212110.0,JNJ,147.4675064086914,32.1545000539731,157.8326010131836,-7.268840739609772,154.6681005859375,-5.371566563571884,157.01260063171387,-6.784551035078302,144.43688313340084,159.09111979628665,8.698496264582989,-1.313963835017029,,,close,blue,2025-05-06,8.0,154.47000122070312,-5.250210750477169,close,2025-03-03,72.0,167.27999877929688,-12.505976997612489,167.36000061035156,12.547801101466483,Health Technology,Pharmaceuticals: Major,16.269633944352428,9.0608,138100.0,2025-04-09,150.97000122070312,35.0,-3.0535871849217244,2025-04-17,157.47000122070312,27.0,7.0553124558500935
2025-05-14,44.189998626708984,44.130001068115234,44.91999816894531,44.7400016784668,34884026.0,BAC,44.52499961853027,73.95192713075603,40.134800033569334,11.474335591670082,42.864499969482424,4.375419543724157,42.37764993667602,5.57452276216539,40.60823889750171,45.699761285603756,2.1451934982802845,-9.23505280723691,maximum,🚀35.83%<br>$44.92,close,grey,2025-05-14,0.0,44.7400016784668,0.0,close,2025-05-13,1.0,44.279998779296875,1.0388502977669356,47.7400016784668,6.284038321165697,Finance,Major Banks,13.35721749514853,3.3868,213000.0,2025-04-09,37.150001525878906,35.0,20.430685978035967,2025-05-14,44.7400016784668,0.0,-0.0
2025-05-14,186.51499938964844,176.63999938964844,187.64500427246094,177.44000244140625,10213102.0,ABBV,182.1425018310547,39.48900578555195,194.86420043945313,-8.941713233499149,190.02970001220703,-6.625121004765067,189.34029953002928,-6.285136929729873,176.54685881028348,193.72914826979462,9.180086566876211,-0.5033496499289636,,,close,blue,2025-04-21,23.0,170.16000366210938,4.278325471685429,open,2025-04-21,23.0,170.16000366210938,4.278325471685429,216.66000366210938,18.102095706537703,Health Technology,Pharmaceuticals: Major,75.66092444141223,2.3496,55000.0,2025-04-09,179.83999633789062,35.0,-1.33451620626992,2025-05-02,198.47000122070312,12.0,10.596059177684513
