date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,diff_sma50,sma_100,diff_sma100,sma_200,diff_sma200,bb_lower,bb_upper,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2025-02-27,239.41000366210938,237.10000610351562,242.4600067138672,237.3000030517578,40535155.0,AAPL,239.7800064086914,47.29071163984604,240.34679962158202,-1.2676667942411957,236.11949951171874,0.49996020764073723,225.58734977722168,5.192070072237187,235.57118269564083,251.36881974576542,5.928704809556629,-0.7285378566724732,minimum,💸5.16%<br>$237.1,open,gold,2025-02-20,7.0,245.8300018310547,-3.469877035252622,open,2025-01-21,37.0,222.63999938964844,6.584622575592314,259.0199890136719,8.38544779675966,Electronic Technology,Telecommunications Equipment,37.72415109,6.3173,164000.0,2025-02-27,237.3000030517578,0.0,0.0,2025-02-25,247.0399932861328,2.0,3.942677501247216
2025-02-27,135.0,120.01000213623047,135.0,120.1500015258789,432855617.0,NVDA,127.50500106811523,38.90150897204186,133.7161994934082,-10.145515665959426,136.51749938964844,-11.989303889205727,126.55998474121094,-5.064778751703491,118.78603351211343,138.32196209335532,15.124394787096529,-1.1352209708226146,,,close,blue,2025-02-04,23.0,118.6500015258789,1.2642224869022334,close,2024-10-21,129.0,143.7100067138672,-16.394129905579412,140.13999938964844,14.264305659220744,Electronic Technology,Semiconductors,47.32737228,2.565,29600.0,2025-02-03,116.66000366210938,24.0,2.991597594903106,2025-02-18,139.39999389648438,9.0,13.809177341069411
2025-02-27,401.2650146484375,392.2200012207031,405.739990234375,392.5299987792969,20985347.0,MSFT,398.97999572753906,31.88130784466948,423.57339965820313,-7.328930689216162,423.4761001586914,-7.307638227469726,426.0618997192383,-7.870194674069165,389.794507565092,411.153490481783,4.744476029960043,-0.6968871736457882,minimum,💸14.02%<br>$392.22,close,blue,2025-02-06,21.0,415.82000732421875,-5.600983150087446,close,2024-12-17,72.0,454.4599914550781,-13.627160551030116,467.55999755859375,16.04713815789903,Technology Services,Packaged Software,31.61587036,12.4781,228000.0,2025-02-27,392.5299987792969,0.0,0.0,2024-12-12,449.55999755859375,77.0,12.685736962587256
2025-02-27,218.49000549316406,208.3699951171875,219.97000122070312,208.74000549316406,39883407.0,AMZN,214.1699981689453,29.771642502700214,226.90080017089844,-8.003847789014372,213.6270001220703,-2.287629665779012,198.4623003387451,5.178668763224281,207.9053831555815,218.16662612176225,4.515962623612602,-0.3998382272773826,maximum,🚀7.74%<br>$219.97,open,gold,2024-09-23,157.0,193.8800048828125,7.664534885551211,open,2025-02-27,0.0,208.74000549316406,0.0,242.05999755859375,13.765179047134446,Retail Trade,Internet Retail,37.80152119,5.6499,1556000.0,2025-02-25,212.8000030517578,2.0,-1.9078935622036886,2025-02-27,208.74000549316406,0.0,-0.0
2025-02-27,176.01499938964844,169.7519989013672,176.58999633789062,170.2100067138672,25768790.0,GOOG,173.1709976196289,27.030897905306656,192.56260131835938,-11.607962528267446,182.61200119018554,-6.791445466610924,177.32365036010742,-4.011672234241681,168.52175196079168,185.49824925991146,8.981988098822358,-0.9918657461271185,minimum,💸18.66%<br>$169.75,close,grey,2025-02-25,2.0,177.3699951171875,-4.036752889681116,open,2025-02-27,0.0,170.2100067138672,0.0,207.7100067138672,18.054017037156267,Technology Services,Internet Software/Services,21.15461099,8.1296,183323.0,2025-02-27,170.2100067138672,0.0,0.0,2025-02-04,207.7100067138672,23.0,18.054017037156267
2025-02-27,682.4500122070312,657.5700073242188,688.6469116210938,658.239990234375,12195507.0,META,673.1084594726562,42.25702928552419,649.5916003417968,1.3313580237225509,616.6716021728515,6.7407657357752,561.6802006530762,17.19123968924432,648.6369405693571,687.8110574775179,4.492444652688721,-1.4588979410987468,,,open,gold,2024-08-12,199.0,515.9500122070312,27.578248795592273,close,2025-01-28,30.0,674.3300170898438,-2.3860760232663702,736.6699829101562,10.646557413124091,Technology Services,Internet Software/Services,27.51551886,24.6167,74067.0,2025-02-25,657.5,2.0,0.11254604325094952,2025-02-14,736.6699829101562,13.0,10.646557413124091
2025-02-27,217.42999267578125,197.42999267578125,219.25,197.8000030517578,27334855.0,AVGO,208.33999633789062,35.798338741129335,227.57719940185547,-13.0844374692902,200.73629989624024,-1.4627632600581864,178.59174995422364,10.755397773109676,193.22564497212878,222.72235307474622,12.59977231469862,-2.3126178003304076,,,open,gold,2024-12-11,78.0,183.1999969482422,7.969435778779199,close,2024-12-26,63.0,245.36000061035156,-19.383761591247417,250.0,20.87999877929687,Electronic Technology,Semiconductors,162.25084078,1.2713,37000.0,2025-01-27,202.1300048828125,31.0,-2.1421865761914294,2024-12-16,250.0,73.0,20.87999877929687
2025-02-27,291.0,280.8800048828125,297.2300109863281,281.95001220703125,100955606.0,TSLA,289.0550079345703,25.188328071157343,392.14479858398437,-28.10053500004618,344.15339950561525,-18.074320168837698,278.1415998840332,1.3692350675288845,265.01197597047906,352.54001377561474,25.036353435853176,-6.0074607211277105,minimum,💸42.51%<br>$280.88,close,grey,2025-02-14,13.0,355.8399963378906,-20.76494629364164,open,2025-02-25,2.0,302.79998779296875,-6.88572537202119,440.1300048828125,35.93937948354549,Consumer Durables,Motor Vehicles,138.32605603,2.2285,125665.0,2025-02-27,281.95001220703125,0.0,0.0,2024-12-18,440.1300048828125,71.0,35.93937948354549
2025-02-27,915.719970703125,904.0800170898438,925.5,905.1599731445312,3026126.0,LLY,914.7900085449219,67.90094217645351,810.6901940917969,11.653006258274434,823.994697265625,9.850218229346396,850.9171990966797,6.3746242413991405,864.5746031248567,926.2453919923308,2.3294687650127432,-4.483778693691098,maximum,🚀27.65%<br>$925.5,open,gold,2025-02-19,8.0,867.0499877929688,4.3953619616061035,close,2025-02-26,1.0,915.010009765625,-1.0764949580843175,954.1699829101562,5.136402385678462,Health Technology,Pharmaceuticals: Major,78.78423897,11.5141,47000.0,2025-01-17,725.719970703125,41.0,24.725790895288856,2025-02-27,905.1599731445312,0.0,-0.0
2025-02-27,95.9000015258789,95.80919647216797,98.03990173339844,96.79000091552734,16180716.0,WMT,96.9245491027832,46.595850481422765,95.79420028686523,1.0395207911127136,90.69569999694824,6.719503701701601,80.81774978637695,19.763296022679853,92.95739156068277,98.69460734068443,1.9677718846384806,-3.959716208897912,,,open,gold,2024-01-22,402.0,54.130001068115234,78.81026973143841,close,2025-02-19,8.0,104.0,-6.9326914273775575,104.04000091552734,6.968473602654479,Retail Trade,Specialty Stores,40.21021146,2.4172,,2025-02-24,93.66999816894531,3.0,3.330845316079456,2025-02-14,104.04000091552734,13.0,6.968473602654479
2025-02-27,260.17999267578125,257.8599853515625,263.6199951171875,259.04998779296875,8172035.0,JPM,260.739990234375,41.67167107095796,256.4292004394531,1.0220315584279493,244.508299407959,5.9473189336396,225.47704978942872,14.889736243619268,255.36689046493757,264.9611002577187,2.281842402352896,-1.421770894262575,,,open,gold,2023-11-21,464.0,152.97000122070312,69.34692143933164,close,2025-02-11,16.0,274.989990234375,-5.79657551455619,279.25,7.233665964917191,Finance,Major Banks,13.11838194,19.7822,317233.0,2025-02-25,257.3999938964844,2.0,0.6410232850075026,2025-02-19,279.25,8.0,7.233665964917191
2025-02-27,351.8999938964844,351.67498779296875,360.30999755859375,355.739990234375,7292694.0,V,355.99249267578125,67.75619838845758,331.140400390625,7.4287491996541055,314.47180114746095,13.123017369548728,293.152400970459,21.3498470613662,346.42966692399716,356.31032331037784,0.1603230144654466,-2.6171708455503873,maximum,🚀18.59%<br>$360.31,open,gold,2024-09-09,171.0,285.6099853515625,24.554465347732226,close,2025-01-24,34.0,330.20001220703125,7.734699298354508,355.739990234375,-0.0,Commercial Services,Miscellaneous Commercial Services,36.33893457,10.1308,31600.0,2025-01-13,306.9200134277344,45.0,15.906416874354633,2025-02-27,355.739990234375,0.0,-0.0
2025-02-27,565.5700073242188,564.0,574.6998901367188,564.8200073242188,2105105.0,MA,569.3499450683594,59.29031209867568,541.1868029785156,4.366921775555821,528.5332015991211,6.8655678801840425,494.6340002441406,14.189482939999243,555.7049774853698,566.9470488818178,0.37658750221609694,-1.613793725549939,,,open,gold,2024-08-16,195.0,468.8800048828125,20.461525644580348,close,2025-01-30,28.0,566.010009765625,-0.21024406298026932,566.010009765625,0.21024406298026932,Commercial Services,Miscellaneous Commercial Services,40.6705214,13.9139,35300.0,2025-02-03,563.9500122070312,24.0,0.15426812631544884,2025-01-30,566.010009765625,28.0,0.21024406298026932
2025-02-27,110.01000213623047,109.27999877929688,111.29000091552734,110.1500015258789,10956409.0,XOM,110.28499984741211,51.211882394792056,108.81700012207031,1.224993707153521,114.01679992675781,-3.3914286345195332,114.58360000610351,-3.8693133048607664,108.95218016719167,111.56782105351147,1.2871715914588133,-1.0874456124322585,,,close,blue,2024-12-11,78.0,111.91999816894531,-1.581483802737882,open,2024-12-11,78.0,111.91999816894531,-1.581483802737882,125.37000274658203,12.140066114115221,Energy Minerals,Integrated Oil,14.03095344,7.8743,61000.0,2024-12-20,105.87000274658203,69.0,4.042692611940124,2025-01-17,112.31999969482422,41.0,1.9319784320167788
