date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,sma_100,sma_200,diff_sma50,diff_sma100,diff_sma200,bb_mid,bb_upper,bb_lower,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2025-11-24,270.8999938964844,270.8999938964844,276.9800109863281,275.9200134277344,61882174.0,AAPL,273.94000244140625,59.97963424513076,260.2723992919922,240.93059951782226,226.51074996948242,6.012014404257893,14.52261106722721,21.813209070610927,270.4285003662109,275.5312163470687,265.32578438535313,-0.1409093439202369,-3.8396015246483617,,,open,gold,2025-08-08,108.0,229.35000610351562,20.30521303025372,close,2025-11-11,13.0,275.25,0.24341995558014862,270.3699951171875,-2.0527493474789216,Electronic Technology,Telecommunications Equipment,36.990066091992546,7.4879,166000.0,2025-11-18,267.44000244140625,6.0,3.1708087454815237,2025-10-31,270.3699951171875,24.0,-2.0527493474789216
2025-11-24,310.7850036621094,309.40008544921875,319.79998779296875,318.4700012207031,54454263.0,GOOG,314.60003662109375,72.82795221034564,264.3167999267578,233.87640014648437,201.18534996032716,20.48799066459308,36.17021684156035,58.296814993489335,285.8399993896484,306.6618029334733,265.0181958458235,-3.7077898206954174,-16.783937315915953,maximum,🚀🌌2.24x<br>$319.8,open,gold,2025-06-13,164.0,175.8800048828125,81.07231770484498,close,2025-11-24,0.0,318.4700012207031,0.0,318.4700012207031,-0.0,Technology Services,Internet Software/Services,31.415972852464193,10.2254,183323.0,2025-04-07,149.24000549316406,231.0,113.39452526038043,2025-11-24,318.4700012207031,0.0,-0.0
2025-11-24,475.0,468.0199890136719,476.8999938964844,474.0,32598344.0,MSFT,472.4599914550781,26.690548758977826,512.053198852539,511.3879995727539,466.8886996459961,-7.4314932389471515,-7.311082701195614,1.5231253957090463,505.5935028076172,543.8323418972022,467.35466371803216,14.73256158168823,-1.401969679740056,minimum,💸15.48%<br>$468.02,close,grey,2025-11-13,11.0,503.2900085449219,-5.81970793133827,open,2025-11-17,7.0,507.489990234375,-6.599143013423426,542.0700073242188,12.557419965038807,Technology Services,Packaged Software,33.722493757069984,14.1135,228000.0,2025-11-24,474.0,0.0,0.0,2025-10-28,542.0700073242188,27.0,12.557419965038807
2025-11-24,222.5800018310547,222.27000427246094,227.27000427246094,226.27999877929688,54107539.0,AMZN,224.77000427246094,29.235757045362163,227.66440032958985,227.29309997558593,214.69225021362305,-0.6080887254611533,-0.4457245716644631,5.39737626958765,236.1895004272461,259.54112090467873,212.83787994981344,14.699099480649735,-5.940480334982789,,,open,gold,2025-10-31,24.0,244.22000122070312,-7.345836684847839,open,2025-11-20,4.0,217.13999938964844,4.209265642138593,254.0,10.913386307363437,Retail Trade,Internet Retail,31.966773090724157,7.2036,1556000.0,2025-11-21,220.69000244140625,3.0,2.532963104830621,2025-11-03,254.0,21.0,10.913386307363437
2025-11-24,402.1600036621094,401.0899963378906,421.7099914550781,417.7799987792969,96252383.0,TSLA,411.3999938964844,42.03561177856042,433.71380004882815,382.0653997802734,339.1138500213623,-3.673805460591162,9.347771093525603,23.197562928491134,430.44500122070315,481.2784179480226,379.6115844933837,15.199008893259736,-9.13600804189686,,,open,gold,2025-05-27,181.0,362.8900146484375,15.125790712107623,open,2025-11-21,3.0,391.0899963378906,6.82451678419993,468.3699951171875,10.801288909472706,Consumer Durables,Motor Vehicles,279.15274622477614,1.6364,125665.0,2025-11-14,404.3500061035156,10.0,3.321378131089503,2025-11-20,395.2300109863281,4.0,-5.705535299987319
2025-11-24,298.239990234375,294.5199890136719,299.82000732421875,298.0,10926901.0,JPM,297.1699981689453,37.16632943932066,307.2223992919922,300.68940002441406,278.0406997680664,-3.0018642238474835,-0.8944113175242241,7.178553445083069,307.63999938964844,321.1451179313223,294.13488084797456,7.766818097759165,-1.2970198496729646,,,open,gold,2025-05-13,195.0,263.010009765625,13.303672459293647,close,2025-11-10,14.0,316.8900146484375,-5.961063389578358,320.4100036621094,6.9941647907291955,Finance,Major Banks,14.760513150725643,20.2261,317233.0,2025-11-21,298.0199890136719,3.0,-0.006707272803418984,2025-11-12,320.4100036621094,12.0,6.9941647907291955
2025-11-24,104.25,103.31999969482422,108.0199966430664,106.97000122070312,60546414.0,NFLX,105.66999816894531,45.91098215131162,115.7213201904297,118.76215026855469,113.33413513183594,-7.562408513250196,-9.929214839227985,-5.615372547493946,110.48334999084473,116.27405363564294,104.69264634604652,8.69781462911594,-2.1289659237807346,minimum,💸18.46%<br>$103.32,close,blue,2025-10-24,31.0,109.46900177001953,-2.282838528633424,close,2025-11-13,11.0,115.4229965209961,-7.323493198996378,133.91299438476562,20.119774998569984,Technology Services,Internet Software/Services,44.68813970004595,2.4479,14000.0,2025-11-24,106.97000122070312,0.0,0.0,2025-09-05,124.38200378417969,80.0,13.99881175229243
2025-11-24,236.0,228.5,237.5657958984375,229.50999450683594,9670225.0,ABBV,233.03289794921875,67.44363746938667,226.97759979248048,213.7113999938965,203.30215003967285,1.1157024819500982,7.3924902992496655,12.891080818401978,225.97599868774415,240.77827587093984,211.17372150454847,4.909712706985525,-7.989313511896457,,,open,gold,2025-07-30,117.0,189.30999755859375,21.23501001884478,close,2025-11-21,3.0,236.27999877929688,-2.865246448043457,244.3800048828125,6.084790113293915,Health Technology,Pharmaceuticals: Major,173.17588470534974,1.328,55000.0,2025-11-03,211.9600067138672,21.0,8.279858103920578,2025-11-13,232.2899932861328,11.0,1.196779396292158
2025-11-24,157.47000122070312,157.0,165.1699981689453,162.25,57058380.0,PLTR,161.08499908447266,33.07188786355684,180.16569976806642,170.2607502746582,139.8460249710083,-9.944012534644454,-4.70498941284797,16.02045895379316,180.69824981689453,211.1965877087165,150.19991192507257,30.167388418315255,-7.426864761126306,maximum,🚀11.93%<br>$165.17,close,grey,2025-11-21,3.0,154.85000610351562,4.7788140812455415,open,2025-11-20,4.0,155.7449951171875,4.1767023575415285,207.17999267578125,21.68645345310577,Technology Services,Packaged Software,379.44340505145,0.4636,3936.0,2025-11-21,154.85000610351562,3.0,4.7788140812455415,2025-11-24,162.25,0.0,-0.0
2025-11-24,51.64500045776367,51.39500045776367,52.2400016784668,51.93000030517578,30228133.0,BAC,51.817501068115234,39.99999999999999,51.795800018310544,49.96439998626709,46.33529998779297,0.25909492047191396,3.934001648071317,12.074380264845018,52.7120002746582,54.433867287783556,50.99013326153285,4.821619425945234,-1.8098729792405899,,,open,gold,2025-05-30,178.0,44.130001068115234,17.67504882907469,close,2025-11-11,13.0,53.630001068115234,-3.1698689708774985,54.11000061035156,4.028830679330531,Finance,Major Banks,14.154491931966856,3.7145,213000.0,2025-11-21,51.560001373291016,3.0,0.7176084601045574,2025-11-12,54.11000061035156,12.0,4.028830679330531
2025-11-24,207.16000366210938,205.85000610351562,217.00999450683594,215.0500030517578,45232164.0,AMD,211.43000030517578,36.912952557399045,215.58899963378906,189.34679992675783,148.9892498397827,-0.25001117076790536,13.574669936298033,44.33927500340749,241.24699935913085,277.1088759648095,205.38512275345218,28.857880507965163,-4.4942479242743865,maximum,🚀11.29%<br>$217.01,open,gold,2025-06-05,172.0,115.69000244140625,85.88469056405683,open,2025-11-21,3.0,203.77999877929688,5.5304761703659056,264.3299865722656,18.643357176214693,Electronic Technology,Semiconductors,106.28150637540773,2.0364,28000.0,2025-11-21,203.77999877929688,3.0,5.5304761703659056,2025-11-24,215.0500030517578,0.0,-0.0
2025-11-24,150.10000610351562,146.5404052734375,150.3800048828125,146.97999572753906,8110675.0,PG,148.460205078125,49.496014091530185,150.5602005004883,153.38870010375976,159.41365005493165,-2.377922426410173,-4.1780811571423,-7.799617111275059,147.8875,151.22684417722195,144.54815582277803,2.8894057512121485,-1.6545380156827605,,,close,blue,2025-09-23,62.0,152.5,-3.6196749327612743,open,2025-11-06,18.0,146.1300048828125,0.5816675674569449,179.36000061035156,18.053080270196944,Consumer Non-Durables,Household/Personal Care,21.455055031676057,7.0201,109000.0,2025-11-10,145.5,14.0,1.017179194184914,2025-11-21,150.9199981689453,3.0,2.610656300827452
2025-11-24,149.82000732421875,147.74000549316406,150.08999633789062,149.75,13324241.0,CVX,148.91500091552734,40.61854794371861,154.67780029296875,154.64169982910155,150.9586496734619,-3.1858484434322265,-3.1632475810260074,-0.8006494997645608,153.85550079345703,158.37354788596335,149.3374537009507,5.758629640042301,-0.27549001605963186,minimum,💸8.72%<br>$147.74,close,grey,2025-11-18,6.0,153.6199951171875,-2.519200130318522,open,2025-10-15,40.0,152.11000061035156,-1.55150917157445,167.97000122070312,10.847175738698168,Energy Minerals,Integrated Oil,21.141275958945688,7.1094,45298.0,2025-11-24,149.75,0.0,0.0,2025-09-02,161.8300018310547,83.0,7.464624417211474
2025-11-24,76.48999786376953,75.68000030517578,76.87999725341797,76.23999786376953,26524324.0,CSCO,76.27999877929688,63.6111249452961,71.02119979858398,69.61189971923828,65.82444974899292,7.348225712866108,9.521501598525518,15.823220937651605,74.27049980163574,79.42635014917717,69.1146494540943,4.17937090069338,-9.345945185370086,,,open,gold,2025-05-19,189.0,63.91999816894531,19.27409269046214,close,2025-11-18,6.0,77.37000274658203,-1.4605206704124352,75.44000244140625,-1.0604392848272193,Electronic Technology,Telecommunications Equipment,28.747030654952678,2.6729,86200.0,2025-11-21,76.0999984741211,3.0,0.18396766419916943,2025-11-20,75.44000244140625,4.0,-1.0604392848272193
2025-11-24,324.5249938964844,317.6199951171875,325.84600830078125,319.04998779296875,6894623.0,UNH,321.7330017089844,42.01897299691227,344.15239807128904,318.47679931640624,369.54534957885744,-7.293980927926147,0.1799780950426655,-13.664185422285623,329.18799591064453,358.64963700632137,299.7263548149677,12.411738200425448,-6.05661611576056,maximum,🚀7.0%<br>$325.85,close,grey,2025-11-17,7.0,320.5199890136719,-0.45863012326523567,open,2025-11-14,10.0,321.8599853515625,-0.873049675785087,367.8399963378906,13.263921550310243,Health Services,Managed Health Care,16.64988023358365,19.2749,400000.0,2025-11-19,309.0899963378906,5.0,3.222359692349941,2025-11-24,319.04998779296875,0.0,-0.0
2025-11-24,213.48500061035156,212.36000061035156,226.11000061035156,223.92999267578125,32687798.0,MU,219.23500061035156,52.13891869274497,202.68620056152344,161.69850051879882,128.3402001953125,10.481124050578593,38.48612816897921,74.48156722133592,230.74649887084962,256.8810113854093,204.61198635628995,14.714875089258994,-8.626806123046249,,,open,gold,2025-06-02,175.0,98.18000030517578,128.08106740653193,close,2025-11-10,14.0,253.3000030517578,-11.594950660136893,241.9499969482422,7.447821657264065,Electronic Technology,Semiconductors,29.53403410664592,7.647,53000.0,2025-11-21,207.3699951171875,3.0,7.985725007726163,2025-11-17,241.9499969482422,7.0,7.447821657264065
2025-11-24,99.12000274658203,99.12000274658203,102.3550033569336,100.4000015258789,19509903.0,MRK,100.73750305175781,92.19388317138385,86.75359985351562,84.79959999084473,84.1338500213623,15.730069640228628,18.396786702671307,19.33365880722977,90.05699996948242,100.38278924145465,79.73121069751019,-0.017143709325362355,-20.586444735303278,maximum,🚀31.93%<br>$102.36,open,gold,2025-10-02,53.0,89.51000213623047,12.166237436878081,close,2025-11-18,6.0,96.43000030517578,4.11697729766578,132.9199981689453,24.46584192826463,Health Technology,Pharmaceuticals: Major,13.28112598550188,7.5763,75000.0,2025-09-25,77.5999984741211,60.0,29.381447809385474,2025-11-24,100.4000015258789,0.0,-0.0
2025-11-24,154.00999450683594,150.0850067138672,155.1300048828125,151.05999755859375,13109972.0,PM,152.60750579833984,57.83408291213474,156.2016000366211,162.48910049438476,163.88035034179688,-3.291645205184779,-7.033765896307598,-7.822995713924441,151.73999938964843,160.21811925022288,143.26187952907398,6.062572381597486,-5.162265428009826,,,close,blue,2025-08-28,88.0,165.77000427246094,-8.873744546504147,close,2025-11-18,6.0,155.85000610351562,-3.073473440700636,183.2899932861328,17.584154568233867,Consumer Non-Durables,Tobacco,27.361480917966272,5.5247,83100.0,2025-11-03,144.60000610351562,21.0,4.467490444262889,2025-11-21,155.24000549316406,3.0,2.6926100145972853
2025-11-24,208.8800048828125,205.52000427246094,209.22000122070312,207.33999633789062,6966546.0,TMUS,207.37000274658203,51.674644874437526,222.7743994140625,232.8881994628906,241.69790008544922,-6.928266047071463,-10.970157862837937,-14.215226419183535,210.33799896240234,219.93774287453397,200.7382550502707,6.075888279709174,-3.1840172683621604,,,close,blue,2025-09-30,55.0,239.3800048828125,-13.384580120050938,open,2025-10-30,25.0,210.64999389648438,-1.5713257320198681,272.8299865722656,24.003956110971103,Communications,Wireless Telecommunications,19.936921863881995,10.4303,70000.0,2025-11-06,201.00999450683594,18.0,3.1490980568328997,2025-11-17,215.83999633789062,7.0,3.938102364815421
2025-11-24,127.45999908447266,126.72000122070312,129.52000427246094,127.19000244140625,6050511.0,ABT,128.12000274658203,53.48720496856367,129.86559997558595,130.11979988098145,131.0623002243042,-2.0602819643405934,-2.251615390013695,-2.9545473994205707,126.59150009155273,131.04606201697572,122.13693816612974,3.0317316625148027,-3.9728470620985723,maximum,🚀6.08%<br>$129.52,close,blue,2025-10-22,33.0,127.94999694824219,-0.5939777451838268,close,2025-11-18,6.0,130.0,-2.161536583533652,138.0800018310547,7.8867317824725225,Health Technology,Medical Specialties,15.953590467231106,8.0081,114000.0,2025-11-20,123.97000122070312,4.0,2.5974035565028197,2025-11-24,127.19000244140625,0.0,-0.0
2025-11-24,149.02000427246094,147.0800018310547,156.35000610351562,155.30999755859375,9113862.0,SHOP,151.71500396728516,44.9991081647114,156.7964001464844,145.34869995117188,124.29694988250732,-0.9479825981348999,6.853379225798539,24.950771282321703,157.57699966430664,182.77750165440028,132.376497674213,17.685599464029277,-14.766274061480578,maximum,🚀14.81%<br>$156.35,open,gold,2025-05-29,179.0,107.69999694824219,44.206129953032125,open,2025-11-13,11.0,146.33999633789062,6.129562283158663,179.00999450683594,13.23948252919317,Commercial Services,Miscellaneous Commercial Services,115.29726144691492,1.3550096,8100.0,2025-11-18,140.4499969482422,6.0,10.580278343350692,2025-11-24,155.30999755859375,0.0,-0.0
