date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,sma_100,sma_200,diff_sma50,diff_sma100,diff_sma200,bb_mid,bb_upper,bb_lower,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2025-11-04,202.94500732421875,197.92999267578125,203.9698944091797,198.69000244140625,185783248.0,NVDA,200.94994354248047,68.77738538662143,182.87460052490235,175.28370025634766,148.88615020751953,8.648222263293626,13.35338206052674,33.45096381662729,190.0530014038086,209.36710985736417,170.73889295025302,5.373751716121999,-14.067697995723783,minimum,💸6.72%<br>$197.93,open,gold,2025-05-23,165.0,131.2899932861328,51.336745069658264,close,2025-11-03,1.0,206.8800048828125,-3.958817792007252,207.0399932861328,4.03303280308106,Electronic Technology,Semiconductors,56.55044827095489,3.5417,36000.0,2025-11-04,198.69000244140625,0.0,0.0,2025-10-29,207.0399932861328,6.0,4.03303280308106
2025-11-04,268.24249267578125,267.614990234375,271.4859924316406,270.0400085449219,49104660.0,AAPL,269.5504913330078,77.36650568674679,249.93179931640626,231.36559951782226,223.70624992370605,8.045478519945837,16.715712754056366,20.711874897110704,259.80549850463865,278.0671115333928,241.5438854758845,2.972560633412802,-10.552555979606614,,,open,gold,2025-08-08,88.0,229.35000610351562,17.741443801419,close,2025-10-30,5.0,271.3999938964844,-0.5010999934219718,270.3699951171875,0.1220499974942113,Electronic Technology,Telecommunications Equipment,36.20178837156302,7.4879,166000.0,2025-11-03,269.04998779296875,1.0,0.3679690752169673,2025-10-31,270.3699951171875,4.0,0.1220499974942113
2025-11-04,511.8299865722656,507.8399963378906,515.5499877929688,514.3300170898438,20688846.0,MSFT,511.6949920654297,50.749770177593746,514.2227990722656,510.16419921875,462.0308996582031,0.020850498611024726,0.8165641331699058,11.31939821997403,520.6839981079102,538.6062070728898,502.7617891429306,4.719963676319017,-2.2491839018783932,minimum,💸8.29%<br>$507.84,open,gold,2025-05-12,176.0,449.260009765625,14.483819149219457,open,2025-09-05,60.0,495.0,3.905053957544191,542.0700073242188,5.1174183886885665,Technology Services,Packaged Software,36.591751506484826,14.1135,228000.0,2025-11-04,514.3300170898438,0.0,0.0,2025-10-28,542.0700073242188,7.0,5.1174183886885665
2025-11-04,277.07000732421875,276.8689880371094,281.8335876464844,278.05999755859375,18005800.0,GOOG,279.3512878417969,74.86319915432989,247.38200042724608,217.85650024414062,194.85630012512206,12.401062760574577,27.63447372329315,42.70002939604443,259.3965003967285,288.66796343516415,230.1250373582929,3.814991717510563,-17.239070927561173,minimum,💸5.16%<br>$276.87,open,gold,2025-06-13,144.0,175.8800048828125,58.09642360645999,close,2025-10-27,8.0,269.92999267578125,3.011893862634829,281.8999938964844,1.3621839024589355,Technology Services,Internet Software/Services,27.429664996251432,10.2254,183323.0,2025-11-04,278.05999755859375,0.0,0.0,2025-10-30,281.8999938964844,5.0,1.3621839024589355
2025-11-04,250.3800048828125,248.66000366210938,257.010009765625,249.32000732421875,48162734.0,AMZN,252.8350067138672,73.69750708191016,226.4218002319336,224.57530044555665,214.73595016479493,10.113075273153704,11.018445407651111,16.10538763205833,225.37750091552735,248.42882849447892,202.32617333657578,-0.3574437684741971,-18.848801783697855,minimum,💸3.84%<br>$248.66,open,gold,2025-10-31,4.0,244.22000122070312,2.0882835468118532,close,2025-11-03,1.0,254.0,-1.8425168014886806,254.0,1.8425168014886806,Retail Trade,Internet Retail,35.22165399937841,7.2036,1556000.0,2025-11-04,249.32000732421875,0.0,0.0,2025-11-03,254.0,1.0,1.8425168014886806
2025-11-04,358.5199890136719,351.1000061035156,368.95001220703125,351.94000244140625,21734637.0,AVGO,360.02500915527344,50.31643094890658,341.76360107421874,312.47750061035157,260.16414993286133,2.977614156452413,12.628909842780335,35.27613336896296,354.1499984741211,382.6414642521201,325.6585326961221,8.72349309477125,-7.467599466661845,minimum,💸9.15%<br>$351.1,open,gold,2025-05-15,173.0,232.63999938964844,51.280950552248925,close,2025-10-30,5.0,376.4700012207031,-6.515791085546896,385.9800109863281,8.819111761237707,Electronic Technology,Semiconductors,89.91364774411119,4.0293,37000.0,2025-11-04,351.94000244140625,0.0,0.0,2025-10-29,385.9800109863281,6.0,8.819111761237707
2025-11-04,628.0399780273438,626.2800903320312,641.7399291992188,627.3200073242188,26567322.0,META,634.010009765625,23.372479232260062,733.7389990234375,732.2791986083985,678.7465002441406,-14.503657545919735,-14.33322037327307,-7.57668627409852,711.626498413086,786.4111234131565,636.8418734130155,25.36044032256004,1.5178642443449908,minimum,💸21.35%<br>$626.28,close,blue,2025-11-03,1.0,637.7100219726562,-1.6292694626779736,open,2025-10-31,4.0,648.3499755859375,-3.2436136428806384,785.22998046875,20.110028535877543,Technology Services,Internet Software/Services,27.718030063361052,23.1847,74067.0,2025-11-04,627.3200073242188,0.0,0.0,2025-08-15,785.22998046875,81.0,20.110028535877543
2025-11-04,454.3699951171875,443.79998779296875,460.2200012207031,444.260009765625,86362980.0,TSLA,452.00999450683594,52.8399578435359,415.1605999755859,368.59469940185545,337.4128998565674,7.009193500479172,20.528051674795368,31.666575271567222,442.5770004272461,468.50934322733366,416.64465762715855,5.458365130478815,-6.216033748577843,minimum,💸6.39%<br>$443.8,open,gold,2025-05-27,161.0,362.8900146484375,22.42277049039709,close,2025-09-11,54.0,368.80999755859375,20.457691685823765,468.3699951171875,5.147636612701911,Consumer Durables,Motor Vehicles,296.84618468528663,1.6364,125665.0,2025-11-04,444.260009765625,0.0,0.0,2025-11-03,468.3699951171875,1.0,5.147636612701911
2025-11-04,891.4099731445312,883.6400146484375,915.219970703125,906.8599853515625,5906779.0,LLY,899.4299926757812,73.2981359309276,788.4188000488281,771.1039013671875,790.4962496948242,15.022623166190252,17.605420455489316,14.72034000182305,832.6664978027344,890.3965386709957,774.9364569344731,-1.8154342397392664,-14.547287403572739,maximum,🚀46.72%<br>$915.22,open,gold,2025-10-06,29.0,845.0499877929688,7.314359913787349,close,2025-11-03,1.0,896.530029296875,1.152215287511238,929.719970703125,2.4588033033510093,Health Technology,Pharmaceuticals: Major,44.85031924311439,20.2526,47000.0,2025-08-08,625.6500244140625,88.0,44.94684727309974,2025-11-04,906.8599853515625,0.0,-0.0
2025-11-04,306.7099914550781,305.1000061035156,312.2200012207031,309.25,7080889.0,JPM,308.6600036621094,54.44333222111,305.3754010009766,297.0772998046875,275.27504974365235,1.2687986610326218,4.097485806998846,12.342182950465919,303.25049896240233,313.3594610739404,293.14153685086427,1.328847558266899,-5.2088805656057335,,,open,gold,2025-05-13,175.0,263.010009765625,17.581076201464985,open,2025-10-10,25.0,300.8900146484375,2.7784190051405977,315.69000244140625,2.0399766833292587,Finance,Major Banks,15.317747288127197,20.2261,317233.0,2025-10-22,294.1099853515625,13.0,5.147739078066316,2025-10-31,311.1199951171875,4.0,0.6010526955951945
