date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,sma_100,sma_200,diff_sma50,diff_sma100,diff_sma200,bb_mid,bb_upper,bb_lower,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2025-12-31,189.47000122070312,186.49000549316406,190.55999755859375,186.5,119436633.0,NVDA,188.5250015258789,53.15838524723775,186.35740112304688,182.96340057373047,160.12775047302247,0.07651903068714994,1.9329545773524082,16.46950603444628,182.50050048828126,193.49616225273604,171.50483872382648,3.7512934331024317,-8.04030095237186,,,close,grey,2025-12-01,30.0,179.9199981689453,3.6571820242439435,open,2025-11-21,40.0,178.8800048828125,4.259836152273966,207.0399932861328,9.920785332400095,Electronic Technology,Semiconductors,46.19309456580968,4.0664,36000.0,2025-11-25,177.82000732421875,36.0,4.881336361636213,2025-12-26,190.52999877929688,5.0,2.1151518422907634
2025-12-31,273.04998779296875,271.75,273.67999267578125,271.8599853515625,23991266.0,AAPL,272.7149963378906,31.27709291476414,272.6621990966797,257.19519897460935,231.75029983520508,-0.2942152406071985,5.7018118671806395,17.30728527422789,275.4724975585938,282.52468334698807,268.4203117701995,3.92286418379455,-1.265237168653166,,,open,gold,2025-08-08,145.0,229.35000610351562,18.534980648250034,open,2025-12-22,9.0,270.9700012207031,0.3284437859726319,284.1499938964844,4.325183462576144,Electronic Technology,Telecommunications Equipment,36.44577909455311,7.4879,166000.0,2025-12-18,272.19000244140625,13.0,-0.12124511807327654,2025-12-03,284.1499938964844,28.0,4.325183462576144
2025-12-31,313.3500061035156,312.20001220703125,315.3900146484375,313.79998779296875,10637216.0,GOOG,313.7950134277344,41.58089237616315,297.3277993774414,265.18970016479494,218.39199981689453,5.540076794035942,18.330382966595703,43.686576457043635,313.31849975585936,325.0908244918588,301.5461750198599,3.5980997890730615,-3.904975541679556,,,open,gold,2025-06-13,201.0,175.8800048828125,78.41709067614097,open,2025-12-17,14.0,298.05999755859375,5.280812709958083,323.6400146484375,3.040423436563533,Technology Services,Internet Software/Services,30.95529337489642,10.2254,183323.0,2025-12-17,298.05999755859375,14.0,5.280812709958083,2025-11-25,323.6400146484375,36.0,3.040423436563533
2025-12-31,487.760009765625,483.29998779296875,488.1400146484375,483.6199951171875,15072683.0,MSFT,485.7200012207031,57.34183739437081,496.50520080566406,504.26519958496095,477.58719985961915,-2.5951804064827777,-4.094116446021978,1.2631819402491473,483.41300201416016,493.5201360356019,473.3058679927184,2.047090901610771,-2.1326924503958677,,,close,blue,2025-11-25,36.0,476.989990234375,1.3899672988011202,open,2025-11-17,44.0,507.489990234375,-4.703540084832724,542.0700073242188,10.78274234273795,Technology Services,Packaged Software,34.406903862434994,14.1135,228000.0,2025-11-25,476.989990234375,36.0,1.3899672988011202,2025-12-02,490.0,29.0,1.302041812818877
2025-12-31,232.9250030517578,230.67999267578125,232.97999572753906,230.82000732421875,23813623.0,AMZN,231.82999420166016,48.03441415456752,231.43680053710938,228.42110015869142,216.8601003265381,-0.2665061094256349,1.0502125958857356,6.43728697748478,228.77250061035156,235.93173583149277,221.61326538921034,2.2145950719488106,-3.9887105289257985,,,open,gold,2025-12-30,1.0,232.52999877929688,-0.7353853111663033,open,2025-11-20,41.0,217.13999938964844,6.300086567662788,254.0,9.125981368417813,Retail Trade,Internet Retail,32.60814285310655,7.2036,1556000.0,2025-11-21,220.69000244140625,40.0,4.590151239633999,2025-11-03,254.0,58.0,9.125981368417813
2025-12-31,664.4600219726562,659.4400024414062,665.0,660.0900268554688,7844040.0,META,662.2200012207031,55.99856197723719,653.8722021484375,700.2480999755859,673.21330078125,0.9509235423376783,-5.734834999411953,-1.9493485809849553,658.2385040283203,675.5198927515211,640.9571153051196,2.3375396185815633,-2.898530620360129,,,close,blue,2025-11-03,58.0,637.7100219726562,3.509432831803938,close,2025-12-04,27.0,661.530029296875,-0.21767756226226398,785.22998046875,15.936726401936141,Technology Services,Internet Software/Services,29.165967073461704,23.1847,74067.0,2025-12-15,647.510009765625,16.0,1.9428297478207623,2025-12-12,644.22998046875,19.0,-2.4618609607672592
2025-12-31,349.7850036621094,345.4200134277344,349.8699951171875,346.1000061035156,15269114.0,AVGO,347.64500427246094,22.81486282348783,361.7022003173828,345.23380096435545,289.09015022277833,-4.313546945574764,0.2509039198191454,19.720442165464448,362.7184997558594,418.2563064608748,307.180693050844,20.8483961528096,-11.245106144560769,,,close,grey,2025-12-31,0.0,346.1000061035156,0.0,open,2025-12-30,1.0,349.8500061035156,-1.0718879332791587,412.9700012207031,16.192458270461696,Electronic Technology,Semiconductors,72.69786590488994,4.9052,33000.0,2025-12-17,326.0199890136719,14.0,6.159136791149855,2025-12-26,352.1300048828125,5.0,1.7124353777530632
2025-12-31,456.1000061035156,449.29998779296875,456.54998779296875,449.7200012207031,47771559.0,TSLA,452.92498779296875,49.359207532931485,445.10260192871095,417.45600036621096,359.13730026245116,1.0373786340462043,7.728718913176169,25.222303807500836,464.7005020141602,498.2259422473352,431.1750617809852,10.785809146795632,-4.12366347713694,minimum,💸9.93%<br>$449.3,open,gold,2025-05-27,218.0,362.8900146484375,23.92735624218958,close,2025-12-09,22.0,445.1700134277344,1.0220786790948955,488.7300109863281,7.981914122052203,Consumer Durables,Motor Vehicles,300.49445409595086,1.6364,125665.0,2025-12-31,449.7200012207031,0.0,0.0,2025-12-22,488.7300109863281,9.0,7.981914122052203
2025-12-31,1079.760009765625,1074.4300537109375,1083.3699951171875,1074.6800537109375,987309.0,LLY,1078.9000244140625,78.60377982827737,991.9530004882813,873.3364001464844,826.7696508789063,8.339815816065311,23.054535861631532,29.98542611820443,1044.5650024414062,1110.925045833895,978.2049590489175,3.3726309516773245,-8.977099214681195,,,open,gold,2025-10-06,86.0,845.0499877929688,27.173548220229836,close,2025-12-29,2.0,1078.72998046875,-0.3754347085127452,1104.3399658203125,2.6857591889598353,Health Technology,Pharmaceuticals: Major,53.150145650034375,20.2526,47000.0,2025-12-10,993.6400146484375,21.0,8.155875152750669,2025-11-26,1104.3399658203125,35.0,2.6857591889598353
2025-12-31,111.69999694824219,111.31500244140625,112.25,111.41000366210938,9735094.0,WMT,111.78250122070312,43.047933321626545,108.27919982910156,105.09360000610351,100.04875007629394,2.8914175926209262,6.010264807408849,11.355717664790133,113.90749969482422,117.5344268035285,110.28057258611994,5.49719319639701,-1.0137609181082419,,,open,gold,2025-04-29,246.0,96.04000091552734,16.00375114542203,close,2025-12-12,19.0,116.69999694824219,-4.532984939561723,116.79000091552734,4.6065563928792574,Retail Trade,Specialty Stores,39.07751666082076,2.8655,2100000.0,2025-12-24,111.61000061035156,7.0,-0.17919267731250077,2025-12-15,116.79000091552734,16.0,4.6065563928792574
