date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,sma_100,sma_200,diff_sma50,diff_sma100,diff_sma200,bb_mid,bb_upper,bb_lower,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2025-11-06,196.35499572753906,186.3800048828125,197.6199951171875,188.0800018310547,219135616.0,NVDA,192.0,54.23050286806325,183.27300048828124,176.25000030517577,149.36310020446777,2.62286388609696,6.712057591713672,25.921329681551963,190.13350143432618,209.57327881622,170.69372405243234,11.427731165417555,-9.244086351211223,minimum,💸12.16%<br>$186.38,open,gold,2025-05-23,167.0,131.2899932861328,43.25539755429342,close,2025-11-03,3.0,206.8800048828125,-9.087394918811565,207.0399932861328,9.157646865296742,Electronic Technology,Semiconductors,53.53066742564395,3.5417,36000.0,2025-11-06,188.0800018310547,0.0,0.0,2025-10-29,207.0399932861328,8.0,9.157646865296742
2025-11-06,267.8900146484375,267.8900146484375,273.3999938964844,269.7699890136719,45608876.0,AAPL,270.64500427246094,77.69326462046195,251.53399932861328,232.81599960327148,224.17344993591308,7.249910443015084,15.872615917020983,20.339848046588017,261.1959991455078,280.19847297263425,242.19352531838138,3.8656946227009215,-10.222213299602034,,,open,gold,2025-08-08,90.0,229.35000610351562,17.623711286021493,close,2025-10-30,7.0,271.3999938964844,-0.6005913483676073,270.3699951171875,0.22192037369219708,Electronic Technology,Telecommunications Equipment,36.165591945624925,7.4879,166000.0,2025-11-03,269.04998779296875,3.0,0.2676087171046948,2025-10-31,270.3699951171875,6.0,0.22192037369219708
2025-11-06,505.3599853515625,495.80999755859375,505.70001220703125,497.1000061035156,27048995.0,MSFT,500.7550048828125,38.78300238000579,514.1323992919922,510.6657992553711,462.6786996459961,-3.3128418306124563,-2.6564914219116442,7.43957015610528,518.5344985961914,539.820137463059,497.24885972932367,8.593870616579192,0.02994440232959583,minimum,💸10.46%<br>$495.81,open,gold,2025-05-12,178.0,449.260009765625,10.648621132080805,open,2025-09-05,62.0,495.0,0.4242436572758912,542.0700073242188,8.295976647497117,Technology Services,Packaged Software,35.36593174396517,14.1135,228000.0,2025-11-06,497.1000061035156,0.0,0.0,2025-10-28,542.0700073242188,9.0,8.295976647497117
2025-11-06,285.7349853515625,281.6199951171875,288.80999755859375,285.3399963378906,22340138.0,GOOG,285.2149963378906,77.10949179200307,250.46060028076172,220.01920013427736,195.70845008850097,13.9261009588054,29.688679971451638,45.79850599647462,263.51749954223635,294.4894696486785,232.54552943579418,3.2065162361442523,-18.50230166807001,,,open,gold,2025-06-13,146.0,175.8800048828125,62.235608605998436,close,2025-10-27,10.0,269.92999267578125,5.7088890009413085,281.8999938964844,-1.220291775766924,Technology Services,Internet Software/Services,28.147812019097973,10.2254,183323.0,2025-11-04,278.05999755859375,2.0,2.618139553771237,2025-10-30,281.8999938964844,7.0,-1.220291775766924
2025-11-06,249.22000122070312,242.1699981689453,250.3800048828125,243.0399932861328,43139744.0,AMZN,246.2750015258789,69.55161595585612,227.13,225.22570022583008,214.8735501098633,7.00479605782276,7.909529437555585,13.108380795062136,227.39150009155273,254.00913353594296,200.7738666471625,4.513306679076523,-17.390605582024556,minimum,💸6.35%<br>$242.17,open,gold,2025-10-31,6.0,244.22000122070312,-0.4831741580018756,close,2025-11-03,3.0,254.0,-4.314963273176053,254.0,4.314963273176053,Retail Trade,Internet Retail,34.33447291837369,7.2036,1556000.0,2025-11-06,243.0399932861328,0.0,0.0,2025-11-03,254.0,3.0,4.314963273176053
2025-11-06,359.8399963378906,352.7099914550781,363.5,355.5899963378906,19830488.0,AVGO,358.10499572753906,53.155881415364995,344.0898010253906,314.61520065307616,261.3308999633789,3.3422075511187366,13.023781304831816,36.06886762633907,355.3524993896484,383.24016919730195,327.4648295819949,7.775857910563211,-7.909437004850528,,,open,gold,2025-05-15,175.0,232.63999938964844,52.849895663175886,close,2025-10-30,7.0,376.4700012207031,-5.546259945044529,385.9800109863281,7.873468517392723,Electronic Technology,Semiconductors,90.84614991569157,4.0293,37000.0,2025-11-05,358.9800109863281,1.0,-0.9443463548633679,2025-10-29,385.9800109863281,8.0,7.873468517392723
2025-11-06,635.75,618.0,635.8499755859375,618.9400024414062,23457725.0,META,626.9249877929688,23.481653770673788,728.8071997070313,730.9781988525391,678.8211502075195,-15.07493302889843,-15.327159768513754,-8.821343847021746,701.8034973144531,791.7577660834844,611.8492285454219,27.921569612627906,-1.145631865449781,minimum,💸22.39%<br>$618.0,close,blue,2025-11-03,3.0,637.7100219726562,-2.9433471146004364,open,2025-10-31,6.0,648.3499755859375,-4.5361262052878715,785.22998046875,21.177232424069626,Technology Services,Internet Software/Services,27.347761154461345,23.1847,74067.0,2025-11-06,618.9400024414062,0.0,0.0,2025-08-15,785.22998046875,83.0,21.177232424069626
2025-11-06,461.9599914550781,435.0899963378906,467.45001220703125,445.9100036621094,104867157.0,TSLA,451.27000427246094,51.860204715499265,419.2947998046875,371.1300994873047,337.7568999481201,6.347611243883677,20.149242618184005,32.02099016499786,444.2645004272461,471.26865414316325,417.26034671132896,5.686943614808326,-6.424986368435426,minimum,💸8.22%<br>$435.09,open,gold,2025-05-27,163.0,362.8900146484375,22.87745202746909,close,2025-09-11,56.0,368.80999755859375,20.905074866162376,468.3699951171875,4.79535232598719,Consumer Durables,Motor Vehicles,297.94868368301485,1.6364,125665.0,2025-11-06,445.9100036621094,0.0,0.0,2025-11-03,468.3699951171875,3.0,4.79535232598719
2025-11-06,928.0,916.2630004882812,949.889892578125,937.4400024414062,6410390.0,LLY,933.0764465332031,87.56909258406264,796.2797998046875,773.4670013427734,792.3308499145508,17.72746246625152,21.199741012088214,18.314212117640615,840.7755004882813,924.7350718362584,756.8159291403042,-1.3552793322303303,-19.267800907865762,minimum,💸4.1%<br>$916.26,open,gold,2025-10-06,31.0,845.0499877929688,10.933082774160386,close,2025-11-03,3.0,896.530029296875,4.563145885544495,929.719970703125,-0.8303609669095158,Health Technology,Pharmaceuticals: Major,46.36270567812579,20.2526,47000.0,2025-11-06,937.4400024414062,0.0,0.0,2025-11-05,925.8099975585938,1.0,-1.2561978066213841
2025-11-06,310.989990234375,310.29998779296875,314.8399963378906,313.4200134277344,7191519.0,JPM,312.5699920654297,71.96677726821227,305.92040100097654,297.9751998901367,275.771199798584,2.451491434444697,5.183254694784045,13.652191982573992,304.0274993896484,315.6532860834402,292.40171269585665,0.7125494735583437,-6.706113148937098,maximum,🚀8.36%<br>$314.84,open,gold,2025-05-13,177.0,263.010009765625,19.16657229397125,close,2025-11-06,0.0,313.4200134277344,0.0,315.69000244140625,0.7190563515210413,Finance,Major Banks,15.524295408390708,20.2261,317233.0,2025-10-22,294.1099853515625,15.0,6.565580577990149,2025-11-06,313.4200134277344,0.0,-0.0
