date,open,high,low,close,volume,ticker,hl2,rsi,sma_50,sma_100,sma_200,diff_sma50,diff_sma100,diff_sma200,bb_mid,bb_upper,bb_lower,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2026-02-13,187.47999572753906,187.5,181.58999633789062,182.80999755859375,161647400.0,NVDA,184.5449981689453,46.67755577853364,184.40500061035155,185.6231996154785,171.66380260467528,-0.8649456611689477,-1.5155444269425167,6.4930374282731185,185.30450057983398,196.46779006092115,174.14121109874682,7.471031499767866,-4.741965196443065,,,open,gold,2026-02-10,6.0,188.5399932861328,-3.0391407295974004,close,2026-01-08,39.0,185.0399932861328,-1.2051425683369699,207.02847290039062,11.698137460275483,Electronic Technology,Semiconductors,45.279140040620206,4.0664,36000.0,2026-02-05,171.8800048828125,11.0,6.359083293739309,2026-02-09,190.0399932861328,7.0,3.8044601046966275
2026-02-13,262.010009765625,262.2300109863281,255.4499969482422,255.77999877929688,56229900.0,AAPL,258.84000396728516,50.560730850316226,267.25022888183594,265.41321487426757,239.60238136291503,-4.291943977196966,-3.6295163748851667,6.751860029253365,262.0910110473633,284.0082304304626,240.17379166426392,11.036137221786003,-6.101418089574306,minimum,💸8.98%<br>$255.45,open,gold,2026-02-10,6.0,273.67999267578125,-6.540483183105694,close,2026-02-06,10.0,277.8599853515625,-7.9464434378087585,283.8843688964844,9.899935747232169,Electronic Technology,Telecommunications Equipment,32.36164882714643,7.9334,166000.0,2026-02-13,255.77999877929688,3.0,0.0,2026-02-06,277.8599853515625,10.0,7.9464434378087585
2026-02-13,307.9849853515625,308.8900146484375,303.8999938964844,306.0199890136719,20215700.0,GOOG,306.39500427246094,24.015067230729045,321.88946655273435,296.34938919067383,243.44346282958983,-4.93010153734329,3.2632427046360046,25.704746990016947,328.26649780273436,349.48831957460766,307.04467603086107,14.204408901862209,0.3348431651448047,minimum,💸13.21%<br>$303.9,open,gold,2025-06-13,248.0,175.60838317871094,74.2627450206892,open,2026-02-13,3.0,306.0199890136719,0.0,340.70001220703125,10.179049589316003,Technology Services,Internet Software/Services,28.319714230189064,10.9092,190820.0,2026-02-13,306.0199890136719,3.0,0.0,2026-02-03,340.70001220703125,13.0,10.179049589316003
2026-02-13,404.45001220703125,405.5400085449219,398.04998779296875,401.32000732421875,34041200.0,MSFT,401.7949981689453,24.91999347383819,460.9430010986328,484.80774475097655,486.36888763427737,-12.935003597474282,-17.220792846376998,-17.48649686943189,432.4919998168945,490.14225120105976,374.8417484327293,22.132523237268664,-6.597791888830051,,,close,blue,2025-11-25,83.0,476.989990234375,-15.86406097808779,open,2026-02-12,4.0,401.8399963378906,-0.12940200537794322,541.057373046875,25.826718696346084,Technology Services,Packaged Software,25.10933560242509,16.0464,228000.0,2026-02-05,393.6700134277344,11.0,1.9432503456066952,2026-02-10,413.2699890136719,6.0,2.8915677419435792
2026-02-13,198.8800048828125,201.16000366210938,197.27999877929688,198.7899932861328,66215800.0,AMZN,199.22000122070312,16.68067591276909,230.45739990234375,229.1043002319336,223.6220502471924,-13.741110777796672,-13.231662136028055,-11.104476027122622,227.3900001525879,259.762260903043,195.0177394021328,30.671698614702603,-1.8976075312655882,minimum,💸20.75%<br>$197.28,close,blue,2026-02-11,5.0,204.0800018310547,-2.592124900753945,open,2026-02-10,6.0,206.9600067138672,-3.9476290890489985,254.0,21.73622311569574,Retail Trade,Internet Retail,27.71673963358523,7.2867,1576000.0,2026-02-13,198.7899932861328,3.0,0.0,2026-01-12,246.47000122070312,35.0,19.34515669185839
2026-02-13,645.0999755859375,651.4299926757812,634.5700073242188,639.77001953125,12316700.0,META,643.0,42.12536205808267,658.1015100097657,669.36060546875,688.0941299438476,-2.785511079931069,-4.420724150142941,-7.0228924081275235,665.8784973144532,731.487781730943,600.2692128979634,14.336051924860937,-6.17421970823645,minimum,💸14.71%<br>$634.57,close,grey,2026-01-30,17.0,716.5,-10.70899936758548,close,2026-01-29,18.0,738.3099975585938,-13.346694254878134,784.0609130859375,18.403020880964693,Technology Services,Internet Software/Services,27.23480156145571,23.9622,78865.0,2026-02-13,639.77001953125,3.0,0.0,2026-01-29,738.3099975585938,18.0,13.346694254878134
2026-02-13,414.30999755859375,424.05999755859375,410.8800048828125,417.44000244140625,51351200.0,TSLA,417.4700012207031,41.9081413586358,443.94820068359377,438.9402005004883,385.1616999816895,-5.9710115282301075,-4.898206642856384,8.380454874212905,424.72749786376954,450.7545644915468,398.7004312359923,7.980682698184083,-4.489165172435605,,,close,grey,2026-01-28,19.0,431.4599914550781,-3.2494296786105603,open,2026-01-14,33.0,439.20001220703125,-4.954464745180309,488.7300109863281,14.586787580539262,Consumer Durables,Motor Vehicles,387.9553903345725,1.1762,134785.0,2026-02-05,397.2099914550781,11.0,5.09302671673002,2026-02-11,428.2699890136719,5.0,2.528775503790881
2026-02-13,329.8500061035156,334.32000732421875,324.69000244140625,325.1700134277344,18379500.0,AVGO,329.5050048828125,50.17018052833539,345.77245727539065,348.9423651123047,311.98138343811036,-5.95838199780252,-6.812687154487341,4.227377237796093,329.8979995727539,350.93155159603305,308.8644475494748,7.9224827334897885,-5.014474030485383,,,close,blue,2026-01-28,19.0,333.239990234375,-2.421671180870233,open,2026-02-03,13.0,320.3299865722656,1.5109502882512116,412.18133544921875,21.109961693596457,Electronic Technology,Semiconductors,68.30154595866242,4.9052,33000.0,2026-02-04,308.04998779296875,12.0,5.557547902346127,2026-02-09,343.94000244140625,7.0,5.457343978727669
2026-02-13,132.6999969482422,134.64999389648438,131.75,133.88999938964844,24124600.0,WMT,133.1999969482422,77.57042372025712,118.10318267822265,111.05757957458496,104.51383762359619,13.366969757654768,20.559082867216173,28.107437669497614,123.54700012207032,135.5975573811568,111.49644286298383,1.2753439385259968,-16.725339180482468,maximum,🚀36.45%<br>$134.65,open,gold,2025-04-29,293.0,95.39065551757812,40.35965961569039,close,2026-02-11,5.0,128.77000427246094,3.9760774616068417,133.88999938964844,-0.0,Retail Trade,Specialty Stores,46.962469309014374,2.8655,2100000.0,2025-11-14,102.27153015136719,94.0,30.91619846841469,2026-02-13,133.88999938964844,3.0,-0.0
2026-02-13,1039.97998046875,1064.3399658203125,1033.68994140625,1040.0,2697700.0,LLY,1049.0149536132812,47.35153937478194,1048.1375524902344,970.0716064453125,860.6993658447266,-0.7763821142464211,7.208580592409053,20.831970054875114,1043.0514251708985,1093.9066842110367,992.1961661307603,5.183335020291979,-4.596522487426902,,,open,gold,2025-10-06,133.0,842.4047241210938,23.45609779017601,close,2025-12-29,49.0,1076.9324951171875,-3.429415983326667,1105.2752685546875,5.905792919807629,Health Technology,Pharmaceuticals: Major,46.039088957258905,22.6224,50000.0,2026-02-03,1001.7880249023438,13.0,3.8143773081517063,2026-02-04,1105.2752685546875,12.0,5.905792919807629
