date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,sma_100,sma_200,diff_sma50,diff_sma100,diff_sma200,bb_mid,bb_upper,bb_lower,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2025-12-08,182.6300048828125,182.39999389648438,187.99000549316406,185.5500030517578,191371625.0,NVDA,185.19499969482422,48.86779942117309,187.24480133056642,181.90370056152344,154.99300045013428,-0.9051243435146517,2.0045235357931235,19.715085528300747,184.3490020751953,196.12755798208227,172.57044616830834,5.700649289331405,-6.995180096994624,maximum,🚀10.88%<br>$187.99,close,grey,2025-12-01,7.0,179.9199981689453,3.129171265067443,open,2025-11-21,17.0,178.8800048828125,3.7287555830037844,207.0399932861328,10.379632404969929,Electronic Technology,Semiconductors,45.9577946203002,4.0664,36000.0,2025-11-25,177.82000732421875,13.0,4.347089983774977,2025-12-08,185.5500030517578,0.0,-0.0
2025-12-08,278.1684875488281,276.1499938964844,279.6693115234375,277.8900146484375,35028165.0,AAPL,277.90965270996094,66.4563465351588,266.04260009765625,247.24659973144531,228.31170013427734,4.453202061035499,12.393867074522568,21.71518782655535,275.2405014038086,286.8777858850039,263.6032169226133,3.234290821113861,-5.141169877549812,minimum,💸4.32%<br>$276.15,open,gold,2025-08-08,122.0,229.35000610351562,21.16416274391275,close,2025-12-01,7.0,283.1000061035156,-1.8403360447731942,284.1499938964844,2.2030545073062346,Electronic Technology,Telecommunications Equipment,37.254165940503796,7.4879,166000.0,2025-12-08,277.8900146484375,0.0,0.0,2025-12-03,284.1499938964844,5.0,2.2030545073062346
2025-12-08,320.8800048828125,311.9100036621094,321.2300109863281,314.45001220703125,21345735.0,GOOG,316.57000732421875,69.77925481500513,276.6185998535156,246.33600021362304,207.15599998474121,13.676380537516053,27.65085571509629,51.79382312372953,303.41199951171876,336.7919525935888,270.0320464298487,7.105084916278459,-14.125604723442697,minimum,💸5.1%<br>$311.91,open,gold,2025-06-13,178.0,175.8800048828125,78.78667470844505,close,2025-12-03,5.0,320.6199951171875,-1.9243911808747627,323.6400146484375,2.8395754620729297,Technology Services,Internet Software/Services,31.019413644793435,10.2254,183323.0,2025-12-08,314.45001220703125,0.0,0.0,2025-11-25,323.6400146484375,13.0,2.8395754620729297
2025-12-08,484.885009765625,484.3800048828125,492.29998779296875,491.0199890136719,20801963.0,MSFT,488.3399963378906,40.78343587261653,507.37779846191404,509.73979919433594,470.2065495300293,-3.2239899928278137,-3.672424678287134,4.426446102132253,490.8114990234375,516.5515294545004,465.0714685923746,5.199694719580461,-5.2846159019759975,,,close,blue,2025-11-25,13.0,476.989990234375,2.9413612584203497,open,2025-11-17,21.0,507.489990234375,-3.245384448488675,542.0700073242188,9.417606143262091,Technology Services,Packaged Software,34.93337317425423,14.1135,228000.0,2025-11-25,476.989990234375,13.0,2.9413612584203497,2025-12-02,490.0,6.0,-0.20816102319833885
2025-12-08,229.52000427246094,226.27000427246094,230.82400512695312,226.88999938964844,34745139.0,AMZN,228.54700469970703,42.994378055647424,228.53240051269532,227.95809997558592,214.85045036315918,-0.718673203170439,-0.468551275893192,5.6036880565709435,231.72250061035157,248.70741668830658,214.73758453239657,9.615856739983553,-5.356082193989509,,,open,gold,2025-10-31,38.0,244.22000122070312,-7.096061642958329,open,2025-11-20,18.0,217.13999938964844,4.490190673024763,254.0,10.67322858675258,Retail Trade,Internet Retail,32.05294832311474,7.2036,1556000.0,2025-11-21,220.69000244140625,17.0,2.8093691964538925,2025-11-03,254.0,35.0,10.67322858675258
2025-12-08,402.4599914550781,397.3999938964844,407.2850036621094,401.1000061035156,30277145.0,AVGO,402.3424987792969,71.50636761584282,356.8679992675781,335.1244009399414,276.1414499664307,12.39450074725601,19.68689984332055,45.251647716152576,367.8375,412.95821718946036,322.7167828105396,2.956422564322869,-19.542064846727257,,,open,gold,2025-05-15,207.0,232.63999938964844,72.4123139425021,close,2025-12-08,0.0,401.1000061035156,0.0,359.6300048828125,-11.531296237146949,Electronic Technology,Semiconductors,102.47304685504062,4.0293,37000.0,2025-10-10,324.6300048828125,59.0,23.556048446078748,2025-09-11,359.6300048828125,88.0,-11.531296237146949
2025-12-08,669.6849975585938,665.635009765625,676.7100219726562,666.7999877929688,12959118.0,META,671.1725158691406,73.45254628453361,673.8274011230469,712.4374993896485,671.3826000976562,-1.042909997184116,-6.405826705609652,-0.6825634599438413,626.0385009765625,677.7684165790868,574.3085853740383,1.6449353609651718,-13.870936429538084,maximum,🚀16.42%<br>$676.71,close,blue,2025-11-03,35.0,637.7100219726562,4.561629081871299,close,2025-12-04,4.0,661.530029296875,0.7966317873271844,785.22998046875,15.082204656154797,Technology Services,Internet Software/Services,29.462447309585453,23.1847,74067.0,2025-11-19,590.3200073242188,19.0,12.95568158284448,2025-12-08,666.7999877929688,0.0,-0.0
2025-12-08,447.364990234375,435.25,449.7463073730469,439.5799865722656,67133994.0,TSLA,442.49815368652344,64.6698350416353,435.2005993652344,393.5814993286133,343.09879997253415,1.0062916304386604,11.687156871478543,28.120525809899366,423.5714996337891,463.2649378723076,383.87806139527055,5.388086815492055,-12.67162447757112,,,open,gold,2025-05-27,195.0,362.8900146484375,21.13311715069488,close,2025-12-04,4.0,454.5299987792969,-3.289114524273773,468.3699951171875,6.146851601311165,Consumer Durables,Motor Vehicles,293.7190966190031,1.6364,125665.0,2025-11-14,404.3500061035156,24.0,8.712743894390096,2025-12-05,455.0,3.0,3.3890139401614006
2025-12-08,1010.739990234375,989.0,1014.2000122070312,997.5900268554688,3073230.0,LLY,1001.6000061035156,44.345945927377194,916.9935998535157,826.0700012207031,812.5549508666992,8.789202783403049,20.763376636520682,22.77200770131358,1037.270004272461,1109.4250349276092,965.1149736173128,11.210517854178903,-3.255350631413334,minimum,💸11.06%<br>$989.0,open,gold,2025-10-06,63.0,845.0499877929688,18.05100778249715,close,2025-11-03,35.0,896.530029296875,11.272349420113947,1104.3399658203125,9.666401857108287,Health Technology,Pharmaceuticals: Major,49.33752726301577,20.2526,47000.0,2025-12-08,997.5900268554688,0.0,0.0,2025-11-26,1104.3399658203125,12.0,9.666401857108287
2025-12-08,221.34500122070312,216.91000366210938,224.75,220.5399932861328,22137078.0,ORCL,220.8300018310547,50.49446813496614,253.3643994140625,255.93459884643553,212.13729927062988,-12.955413706045638,-13.829550877386454,3.960969638245171,214.30800094604493,239.6732188500277,188.94278304206216,8.675626256626877,-14.327201961539837,maximum,🚀21.07%<br>$224.75,close,blue,2025-11-20,18.0,210.69000244140625,4.675110698461293,open,2025-10-31,38.0,262.6099853515625,-16.01995141544582,328.3299865722656,32.82977421936092,Technology Services,Packaged Software,51.05447137532699,4.4358,162000.0,2025-11-25,197.02999877929688,13.0,11.932190352988158,2025-12-08,220.5399932861328,0.0,-0.0
