date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,diff_sma50,sma_100,diff_sma100,sma_200,diff_sma200,bb_lower,bb_upper,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2025-06-24,488.739990234375,486.7950134277344,491.8489990234375,490.1099853515625,21958563.0,MSFT,489.32200622558594,76.13985852125587,439.2026007080078,11.590865937836071,416.6608999633789,17.628024466572036,421.65529998779294,16.234750367361993,472.5164395908196,492.199551620118,0.4263463979532256,-3.5897137962049186,maximum,🚀42.65%<br>$491.85,open,gold,2025-05-12,43.0,449.260009765625,9.0927246356177,close,2025-06-23,1.0,486.0,0.845675998263884,490.1099853515625,-0.0,Technology Services,Packaged Software,37.87382347031822,12.9995,228000.0,2025-04-07,357.8599853515625,78.0,36.955794280849055,2025-06-24,490.1099853515625,0.0,-0.0
2025-06-24,145.55999755859375,145.5,147.9600067138672,147.89999389648438,180662645.0,NVDA,146.7300033569336,67.70468989683229,126.89640029907227,16.551764705626294,123.12190002441406,20.124846893328495,128.45069984436034,15.141446543841441,142.08776433981896,148.12023126564978,0.14890965399196876,-3.9298375906177574,maximum,🚀70.82%<br>$147.96,open,gold,2025-05-23,32.0,131.2899932861328,12.651383547679673,close,2025-05-29,26.0,139.19000244140625,6.2576272018852075,147.89999389648438,-0.0,Electronic Technology,Semiconductors,47.640521823159936,3.1327,36000.0,2025-04-07,97.63999938964844,78.0,51.47480010345471,2025-06-24,147.89999389648438,0.0,-0.0
2025-06-24,202.58999633789062,200.1999969482422,203.44000244140625,200.3000030517578,53899923.0,AAPL,201.81999969482422,48.47981127456103,202.6056002807617,-1.1379730993659076,213.94190032958986,-6.376449520554839,223.63580001831053,-10.434732258717993,194.18023277220172,203.82776893678263,1.7612410540569279,-3.055302139947913,,,close,blue,2025-03-13,103.0,209.67999267578125,-4.473478611060089,open,2025-04-04,81.0,188.3800048828125,6.32763449409639,259.0199890136719,22.67005962957347,Electronic Technology,Telecommunications Equipment,31.258290547605302,6.4358,164000.0,2025-04-08,172.4199981689453,77.0,16.1698208902046,2025-05-01,213.32000732421875,54.0,6.103508262435142
2025-06-24,212.13499450683594,211.0449981689453,214.33999633789062,212.77000427246094,36507733.0,AMZN,212.69249725341797,57.14174733949223,198.8306005859375,7.010693346720842,203.2950001525879,4.660716747958071,204.29330032348633,4.14928141821207,207.09205993906002,216.21594787344,1.6195626882473446,-2.668583080033249,,,open,gold,2025-06-09,15.0,216.97999572753906,-1.9402670928082233,open,2025-04-08,77.0,170.66000366210938,24.674791812219432,242.05999755859375,12.100303057733775,Retail Trade,Internet Retail,34.70226542495066,6.2615,1556000.0,2025-06-23,208.47000122070312,1.0,2.062648355436747,2025-06-11,213.1999969482422,13.0,0.20168512285937412
2025-06-24,167.68499755859375,166.94749450683594,169.25,167.74000549316406,25263605.0,GOOG,168.09874725341797,44.94431537726559,166.27139923095703,0.883258497251882,170.02959991455077,-1.3465857842030804,173.48900039672853,-3.3137518173589453,161.91956897623925,179.1564258968076,6.806021241074056,-3.469915539714241,,,open,gold,2025-06-13,11.0,175.8800048828125,-4.628155085094554,open,2025-04-08,77.0,146.5800018310547,14.435805292524151,207.7100067138672,19.24317554703282,Technology Services,Internet Software/Services,18.705741973615247,9.0588,183323.0,2025-06-23,166.00999450683594,1.0,1.0421125495892358,2025-06-10,180.00999450683594,14.0,6.816282088829196
2025-06-24,704.885009765625,702.1099853515625,713.1900024414062,712.2000122070312,13785792.0,META,707.6499938964844,66.43979658732216,620.7898040771485,14.724824333378205,628.5785015869141,13.303272448708592,607.0081011962891,17.32957283493093,678.2563192082981,716.1756876276394,0.5582245650751938,-4.766033756942134,maximum,🚀48.64%<br>$713.19,open,gold,2025-05-27,28.0,642.3200073242188,10.879313128345336,close,2025-06-04,20.0,687.9500122070312,3.524965414595016,736.6699829101562,3.321700526802829,Technology Services,Internet Software/Services,27.780378206328404,26.3431,74067.0,2025-04-21,484.6600036621094,64.0,46.94837758957227,2025-06-24,712.2000122070312,0.0,-0.0
2025-06-24,259.0150146484375,258.7900085449219,265.8699951171875,263.7699890136719,31818109.0,AVGO,262.3300018310547,68.80327423124888,221.4961996459961,19.08555967788135,209.71999908447265,25.772453826603602,199.30964981079103,32.341805459030425,243.0545467178257,264.2094486435024,0.16660713808793748,-7.853600924543558,maximum,🚀92.52%<br>$265.87,open,gold,2025-05-15,40.0,232.63999938964844,13.381185396189688,close,2025-05-27,28.0,235.64999389648438,11.93294964800209,263.7699890136719,-0.0,Electronic Technology,Semiconductors,99.15419893241109,2.7489,37000.0,2025-04-07,154.13999938964844,78.0,71.12364737130383,2025-06-24,263.7699890136719,0.0,-0.0
2025-06-24,356.1600036621094,340.44000244140625,356.2598876953125,340.4700012207031,110674464.0,TSLA,348.3499450683594,56.28902044101116,306.9360006713867,10.925404799686156,300.84780044555663,13.170181306449935,311.22499992370604,9.396739112913878,305.13011725016344,354.75387933186784,4.195341163671418,-10.379735026238412,,,open,gold,2025-05-27,28.0,362.8900146484375,-6.178184166752166,close,2025-05-27,28.0,362.8900146484375,-6.178184166752166,440.1300048828125,22.643310512003033,Consumer Durables,Motor Vehicles,187.23603167619888,1.9881,125665.0,2025-06-05,284.70001220703125,19.0,19.5890363970608,2025-05-29,358.42999267578125,26.0,5.010739006800657
2025-06-24,97.7300033569336,97.25,99.1050033569336,98.0,21859775.0,WMT,98.1775016784668,57.75952364922536,96.47780044555664,1.577771826693275,94.75570030212403,3.4238570212997033,90.64020004272462,8.119796683818258,93.29303731600822,99.23896341641364,1.2642483840955565,-4.803023146930386,,,open,gold,2025-04-29,56.0,96.04000091552734,2.040815353798875,open,2025-03-12,104.0,85.19999694824219,15.023478298401383,104.04000091552734,5.805460267567053,Retail Trade,Food Retail,42.04204204204204,2.3434,2100000.0,2025-06-12,94.83000183105469,12.0,3.342822005416446,2025-06-03,99.9800033569336,21.0,1.9803993703269684
2025-06-24,280.2099914550781,279.5199890136719,282.7149963378906,281.260009765625,7754093.0,JPM,281.11749267578125,73.99327542811577,257.0127996826172,9.434242229550627,254.04369934082033,10.71323968885045,243.28044952392577,15.611431299153388,267.6430665957772,283.5609251034415,0.8180741157386207,-4.841407486686366,maximum,🚀39.85%<br>$282.71,open,gold,2025-05-13,42.0,263.010009765625,6.938899403966814,close,2025-06-23,1.0,278.2699890136719,1.0745034930109698,281.260009765625,-0.0,Finance,Major Banks,13.805459159381734,20.4102,317233.0,2025-04-07,214.44000244140625,78.0,31.16023436087989,2025-06-24,281.260009765625,0.0,-0.0
2025-06-24,772.8900146484375,763.02001953125,784.4400024414062,778.0800170898438,2197922.0,LLY,773.7300109863281,50.65328704275292,779.2146008300781,-0.14560606783108332,810.3793994140625,-3.985711180167284,821.8513485717773,-5.325942648631033,757.324643630477,797.7633690648355,2.5297336446977514,-2.6675114388614585,,,close,blue,2025-05-07,48.0,776.719970703125,0.17510125116102504,open,2025-04-04,81.0,738.2100219726562,5.400901360109733,954.1699829101562,18.4547794391152,Health Technology,Pharmaceuticals: Major,64.45701788539759,12.0946,47000.0,2025-05-23,713.7100219726562,32.0,9.019068408101138,2025-04-30,898.9500122070312,55.0,13.445685908656591
2025-06-24,351.5199890136719,347.9200134277344,354.55999755859375,351.6300048828125,10167155.0,V,351.24000549316406,46.542408939911056,351.84880004882814,-0.062184428648126566,347.6412991333008,1.1473624564906082,324.2098503112793,8.457532843374938,331.93455958214963,360.93344578894414,2.645804048841671,-5.6011844914164115,maximum,🚀5.86%<br>$354.56,open,gold,2025-05-05,50.0,348.6400146484375,0.8576153363778483,close,2025-05-16,39.0,365.1199951171875,-3.6946730978250852,373.30999755859375,5.807503902270506,Finance,Finance/Rental/Leasing,35.76492366528678,10.1213,31600.0,2025-06-20,338.57000732421875,4.0,3.85739943765524,2025-06-24,351.6300048828125,0.0,-0.0
2025-06-24,1260.550048828125,1255.3499755859375,1282.571044921875,1279.1099853515625,2640639.0,NFLX,1268.9605102539062,71.615615794497,1152.3028002929686,11.004675596236812,1057.5083984375,20.955066384483125,935.6737475585937,36.704699548221754,1197.0045277404984,1285.8035289001268,0.5232969506312246,-6.418952126974253,maximum,🚀56.2%<br>$1282.57,open,gold,2025-04-22,63.0,1040.3399658203125,22.951153216821663,close,2025-06-24,0.0,1279.1099853515625,0.0,1279.1099853515625,-0.0,Technology Services,Internet Software/Services,60.44257740142894,21.6403,14000.0,2025-04-07,867.8300170898438,78.0,47.39176568712076,2025-06-24,1279.1099853515625,0.0,-0.0
2025-06-24,557.1799926757812,552.4924926757812,564.1199951171875,557.530029296875,3827990.0,MA,558.3062438964844,45.936998350819,559.6630017089843,-0.3811172805056051,553.0391009521485,0.8120453575515052,533.5488009643555,4.494664459778552,521.4557393161888,574.9562479884987,3.1256107789567222,-6.470376138515988,maximum,🚀6.98%<br>$564.12,open,gold,2025-05-07,48.0,566.3300170898438,-1.5538621523521812,close,2025-05-16,39.0,583.280029296875,-4.414689121285498,590.739990234375,5.621756015590551,Finance,Finance/Rental/Leasing,39.1084455667789,14.2832,35300.0,2025-06-20,532.969970703125,4.0,4.608150542018152,2025-06-24,557.530029296875,0.0,-0.0
2025-06-24,109.25,107.91000366210938,110.94000244140625,108.33999633789062,24807366.0,XOM,109.42500305175781,50.190837747572324,106.56320022583007,1.6673636943101755,108.61620018005371,-0.25429341268173866,111.82750011444092,-3.1186459260747923,107.88683621410382,116.9011612224196,7.902127721906527,-0.41827592680867554,minimum,💸7.73%<br>$107.91,close,grey,2025-06-17,7.0,114.0,-4.964915493078403,close,2025-06-20,4.0,114.69999694824219,-5.54490041810679,125.37000274658203,13.583796789982683,Energy Minerals,Integrated Oil,14.333342153308815,7.5824,61000.0,2025-06-24,108.33999633789062,0.0,0.0,2025-06-23,111.73999786376953,1.0,3.0427793009483506
2025-06-24,1005.8400268554688,992.0650024414062,1005.8350219726562,1001.9199829101562,1805915.0,COST,998.9500122070312,49.65752032548024,1002.6091967773438,-0.0687420252480031,993.5273986816406,0.8447259974563526,958.7662997436523,4.500959532895776,962.5322696676553,1013.1917049417198,1.1250121989606399,-3.931223442424636,maximum,🚀3.28%<br>$1005.84,open,gold,2025-05-01,54.0,999.0399780273438,0.2882772407666101,open,2025-03-13,103.0,890.6199951171875,12.49691096125951,1076.8599853515625,6.959122212804725,Retail Trade,Specialty Stores,56.832659266108124,17.6649,333000.0,2025-06-20,980.2899780273438,4.0,2.2064904638052996,2025-06-24,1001.9199829101562,0.0,-0.0
2025-06-24,161.1750030517578,159.64999389648438,161.74000549316406,160.36000061035156,7335904.0,PG,160.69499969482422,44.15173790280578,163.24400024414064,-1.7666803248363783,165.9997999572754,-3.3974735803147915,167.8533499145508,-4.464223864470906,157.14640328847858,161.6576006177714,0.8091793480175857,-2.0039893425053634,,,close,blue,2025-06-09,15.0,162.55999755859375,-1.353344599706463,open,2025-01-10,165.0,158.55999755859375,1.1352188947232111,179.36000061035156,10.593220302934947,Consumer Non-Durables,Household/Personal Care,25.46852169493679,6.4623,108000.0,2025-04-24,159.52999877929688,61.0,0.5202794693197177,2025-05-30,169.88999938964844,25.0,5.6095113388278435
2025-06-24,151.5,150.98109436035156,152.72000122070312,152.19000244140625,6265830.0,JNJ,151.85054779052734,45.71162725915539,153.97480041503906,-1.1591493990067758,156.75930038452148,-2.9148496656383416,155.92625068664552,-2.3961637176460715,149.3715410047128,153.19246046013092,0.6586884832402884,-1.8519359954531578,,,close,blue,2025-05-06,49.0,154.47000122070312,-1.476013958230804,close,2025-03-03,113.0,167.27999877929688,-9.020801319947292,167.36000061035156,9.064291415882685,Health Technology,Pharmaceuticals: Major,16.917706955390788,9.0608,138100.0,2025-04-09,150.97000122070312,76.0,0.8081083730797634,2025-04-17,157.47000122070312,68.0,3.3530188215955214
2025-06-24,356.6700134277344,355.7840881347656,361.69000244140625,360.4200134277344,2755519.0,HD,358.73704528808594,48.87465492097265,362.86439819335936,-0.673635875493761,371.08839935302734,-2.8748907117260303,387.0419494628906,-6.878307654273719,342.18307211667906,362.9409269067584,0.699437707426176,-5.059913609573153,maximum,🚀4.6%<br>$361.69,close,blue,2025-06-13,11.0,354.6600036621094,1.6240934151437791,open,2025-03-12,104.0,364.7300109863281,-1.1816953441638578,429.5199890136719,16.087720560948792,Retail Trade,Home Improvement Chains,24.451334097677798,14.7731,470100.0,2025-06-18,347.0299987792969,6.0,3.8584602759236475,2025-06-24,360.4200134277344,0.0,-0.0
2025-06-24,46.75,46.564998626708984,47.189998626708984,46.65999984741211,39800796.0,BAC,46.877498626708984,71.55357025016619,42.42200019836426,9.990098602685071,42.64270004272461,9.42083826929927,43.09880002975464,8.262874639662531,43.81112717439812,47.28887282560187,1.3477774973131407,-6.105599404908679,maximum,🚀42.7%<br>$47.19,open,gold,2025-05-30,25.0,44.130001068115234,5.733058504557453,close,2025-06-24,0.0,46.65999984741211,0.0,47.7400016784668,2.262257631092257,Finance,Major Banks,13.93043737871324,3.3868,213000.0,2025-04-09,37.150001525878906,76.0,25.598917714467607,2025-06-24,46.65999984741211,0.0,-0.0
2025-06-24,69.94499969482422,69.68499755859375,70.3499984741211,70.20999908447266,15210462.0,KO,70.01749801635742,45.484604639354984,71.44999969482421,-1.7354802178416007,70.28239994049072,-0.10301420566083408,68.03954996109009,3.18998159838475,68.58893798452223,70.45906006235276,0.3547371900410434,-2.3088749766255634,,,close,grey,2025-06-23,1.0,69.73999786376953,0.673933517493408,close,2025-02-11,133.0,67.5999984741211,3.8609477355990407,73.9000015258789,4.993237300697562,Consumer Non-Durables,Beverages: Non-Alcoholic,28.1109865470852,2.504,69700.0,2025-05-14,69.16000366210938,41.0,1.518211924182622,2025-04-22,73.9000015258789,63.0,4.993237300697562
2025-06-24,184.57000732421875,183.6999969482422,184.97000122070312,184.49000549316406,3183934.0,PM,184.33499908447266,64.94082420318267,173.86219970703124,6.112775407214066,162.1343000793457,13.788387406537584,143.572850151062,28.499228997021753,182.067097391406,185.45290382929713,0.5219243901907422,-1.3133004659419467,,,open,gold,2025-01-31,144.0,130.1999969482422,41.69739617313781,close,2025-05-30,25.0,180.58999633789062,2.1595931304945415,183.2899932861328,-0.6547068858024918,Consumer Non-Durables,Tobacco,37.911760475104295,4.8696,83100.0,2025-06-17,183.4600067138672,7.0,0.5614295986063667,2025-06-16,183.2899932861328,8.0,-0.6547068858024918
2025-06-24,301.45001220703125,299.3299865722656,305.82000732421875,305.6199951171875,7598643.0,UNH,302.5749969482422,39.92003817938565,362.1548010253906,-15.610674150427585,436.7199002075195,-30.019219419137134,500.15099990844726,-38.89445484001206,298.69687897046833,311.0551229826567,1.7783940685507593,-2.2652693728578033,,,close,blue,2025-04-23,62.0,427.9599914550781,-28.58678352664009,open,2025-06-05,19.0,295.8399963378906,3.3058406234317106,599.469970703125,49.01829782086959,Health Services,Managed Health Care,12.775741057357484,24.0658,400000.0,2025-05-15,274.3500061035156,40.0,11.397845204302026,2025-05-20,321.5799865722656,35.0,4.962992761208906
2025-06-24,290.4599914550781,288.4100036621094,294.33990478515625,293.7900085449219,4213193.0,IBM,291.3749542236328,76.15291135136246,258.4601983642578,13.669342670267714,254.70769912719726,15.343984320712467,237.95019958496093,23.467014970930155,276.54995121956364,295.5300414562176,0.5922709624856637,-5.8681564464171165,maximum,🚀37.22%<br>$294.34,open,gold,2025-05-09,46.0,249.1999969482422,17.893263299654393,close,2025-06-23,1.0,289.17999267578125,1.5941683331838208,293.7900085449219,-0.0,Technology Services,Packaged Software,50.53582179409994,5.9193,293400.0,2025-04-07,225.77999877929688,78.0,30.12224737945266,2025-06-24,293.7900085449219,0.0,-0.0
