date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,sma_100,sma_200,diff_sma50,diff_sma100,diff_sma200,bb_mid,bb_upper,bb_lower,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2025-12-16,176.25999450683594,174.89999389648438,178.19500732421875,177.72000122070312,147115063.0,NVDA,176.54750061035156,49.849206736322074,186.4646011352539,182.40240036010744,156.64995044708252,-4.689683651111776,-2.5670710090218596,13.450403727218685,180.80250091552733,187.0840473301088,174.52095450094586,5.268988321565926,-1.8000487833580991,,,close,grey,2025-12-01,15.0,179.9199981689453,-1.222763989901987,open,2025-11-21,25.0,178.8800048828125,-0.6484814570914765,207.0399932861328,14.161511309995534,Electronic Technology,Semiconductors,44.018427700995694,4.0664,36000.0,2025-11-25,177.82000732421875,21.0,-0.056240073892965814,2025-12-08,185.5500030517578,8.0,4.21988774037938
2025-12-16,272.82000732421875,271.7900085449219,275.5,274.6099853515625,37339504.0,AAPL,273.64500427246094,45.37252344166063,268.5353994750977,251.0579995727539,229.3582999420166,2.262117355230897,9.381093539695584,19.72969167498444,276.74149932861326,287.2296823177859,266.25331633944063,4.595498211788374,-3.0431045693489422,minimum,💸5.83%<br>$271.79,open,gold,2025-08-08,130.0,229.35000610351562,19.734021383726976,close,2025-12-01,15.0,283.1000061035156,-2.9989475693789847,284.1499938964844,3.35738474391708,Electronic Technology,Telecommunications Equipment,36.814446395774404,7.4879,166000.0,2025-12-16,274.6099853515625,0.0,0.0,2025-12-03,284.1499938964844,13.0,3.35738474391708
2025-12-16,305.8599853515625,303.8299865722656,311.8450012207031,307.7300109863281,21031247.0,GOOG,307.8374938964844,33.2208153178988,284.6622006225586,253.6563005065918,211.33435005187988,8.10357339798542,21.317708399808154,45.612869328050245,311.84000091552736,334.47986642826794,289.20013540278677,8.692637860117024,-6.021471719365257,minimum,💸7.56%<br>$303.83,open,gold,2025-06-13,186.0,175.8800048828125,74.96588722030471,close,2025-12-09,7.0,317.75,-3.153419044428596,323.6400146484375,4.91595690952864,Technology Services,Internet Software/Services,30.356508700627394,10.2254,183323.0,2025-12-16,307.7300109863281,0.0,0.0,2025-11-25,323.6400146484375,21.0,4.91595690952864
2025-12-16,471.9049987792969,470.8800048828125,477.8900146484375,476.3900146484375,19938039.0,MSFT,474.385009765625,49.61882116081559,502.7751989746094,508.01929931640626,472.7272996520996,-5.247908882535068,-6.226000608742488,0.7748050512490945,482.66199951171876,496.16892014027445,469.15507888316307,4.1518304086271,-1.518700128635908,,,close,blue,2025-11-25,21.0,476.989990234375,-0.12578368481961366,open,2025-11-17,29.0,507.489990234375,-6.128194877612181,542.0700073242188,12.116514802210265,Technology Services,Packaged Software,33.89252911588728,14.1135,228000.0,2025-11-25,476.989990234375,21.0,-0.12578368481961366,2025-12-02,490.0,14.0,2.7775480309311207
2025-12-16,223.13999938964844,221.13040161132812,223.66000366210938,222.55999755859375,36683069.0,AMZN,222.39520263671875,37.433718102300254,229.25400024414063,227.82219985961913,215.32730018615723,-2.9199066007215557,-2.3097846936197985,3.3589318986415595,227.44400024414062,237.06183209657138,217.82616839170987,6.515921413128023,-2.1269901234778676,,,close,grey,2025-12-16,0.0,222.55999755859375,0.0,open,2025-11-20,26.0,217.13999938964844,2.496084638565077,254.0,12.377953717089074,Retail Trade,Internet Retail,31.441245444014353,7.2036,1556000.0,2025-11-21,220.69000244140625,25.0,0.8473402041327072,2025-11-03,254.0,43.0,12.377953717089074
2025-12-16,643.239990234375,643.2000122070312,662.52001953125,657.1500244140625,14058674.0,META,652.8600158691406,58.80523202070623,665.0334020996094,708.8932000732422,671.021950378418,-1.185410786985719,-7.299149667937799,-2.067283485515259,637.0125,689.0719141735538,584.9530858264463,4.857625895693141,-10.986370829399183,,,close,blue,2025-11-03,43.0,637.7100219726562,3.048407861189273,close,2025-12-04,12.0,661.530029296875,-0.6621022007826216,785.22998046875,16.31113931465391,Technology Services,Internet Software/Services,29.03606366150882,23.1847,74067.0,2025-12-15,647.510009765625,1.0,1.4887823358787688,2025-12-12,644.22998046875,4.0,-2.005501814105526
2025-12-16,472.2850036621094,465.8299865722656,491.5,489.8800048828125,104578096.0,TSLA,478.6649932861328,81.38021424248657,437.22440063476563,401.8164001464844,348.0185501861572,12.043153166109,21.916378899473486,40.762612975880955,435.41900024414065,487.6618434831652,383.17615700511607,-0.45279688444885835,-21.781629544815118,maximum,🚀28.4%<br>$491.5,open,gold,2025-05-27,203.0,362.8900146484375,34.99407123599172,close,2025-12-09,7.0,445.1700134277344,10.04335200181583,489.8800048828125,-0.0,Consumer Durables,Motor Vehicles,327.3286115194441,1.6364,125665.0,2025-11-14,404.3500061035156,32.0,21.152466301039397,2025-12-16,489.8800048828125,0.0,-0.0
2025-12-16,335.93499755859375,335.05999755859375,347.4999084472656,341.29998779296875,57852854.0,AVGO,341.2799530029297,35.155133257735216,362.13659912109375,340.66390106201175,281.4347499847412,-5.7537988092602355,0.18671973431114708,21.27144491271007,376.6379989624023,427.1491356762337,326.12686224857094,25.15357484728089,-4.445685932342247,minimum,💸19.19%<br>$335.06,open,gold,2025-05-15,215.0,232.63999938964844,46.70735414735185,close,2025-12-08,8.0,401.1000061035156,-14.909004587527663,412.9700012207031,17.354774733245538,Electronic Technology,Semiconductors,71.72277560627074,4.9052,,2025-12-16,341.29998779296875,0.0,0.0,2025-12-10,412.9700012207031,6.0,17.354774733245538
2025-12-16,1063.5,1036.22998046875,1068.22998046875,1054.2900390625,4020908.0,LLY,1052.22998046875,37.09357050968455,943.1842004394531,840.088900756836,815.9325009155274,11.779866389967086,25.497437010855673,29.21289909147149,1041.5869995117187,1110.7876694328145,972.3863295906227,5.35883184674244,-7.768612662290542,,,open,gold,2025-10-06,71.0,845.0499877929688,24.76067147412273,close,2025-11-03,43.0,896.530029296875,17.596734588952035,1104.3399658203125,4.532112239606856,Health Technology,Pharmaceuticals: Major,52.14172317096693,20.2526,47000.0,2025-12-10,993.6400146484375,6.0,6.103822664138714,2025-11-26,1104.3399658203125,20.0,4.532112239606856
2025-12-16,116.57499694824219,114.94999694824219,116.87999725341797,115.41999816894531,17593735.0,WMT,115.91499710083008,73.36291945783046,106.71519973754883,103.80909996032715,98.88635005950928,8.157037097625008,11.184855868180655,16.719848694472162,110.98149948120117,121.1899665464889,100.77303241591343,4.999106280609911,-12.690145542709564,minimum,💸2.13%<br>$114.95,open,gold,2025-04-29,231.0,96.04000091552734,20.179088992787264,close,2025-12-12,4.0,116.69999694824219,-1.0968284599566558,116.79000091552734,1.1730479800003857,Retail Trade,Specialty Stores,40.48404068747808,2.8655,2100000.0,2025-12-16,115.41999816894531,0.0,0.0,2025-12-15,116.79000091552734,1.0,1.1730479800003857
