date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,diff_sma50,sma_100,diff_sma100,sma_200,diff_sma200,bb_lower,bb_upper,diff_upper_bb,diff_lower_bb,local,local_text,ghl_status,ghl_color,ghl_last_change_date,ghl_days_since_last_change,ghl_last_change_price,ghl_change_percent_from_last_change,rsi_status,rsi_last_change_date,rsi_days_since_last_change,rsi_last_change_price,rsi_change_percent_from_last_change,last_max,fell_from_last_max,sector,industry,price_per_earning,earnings_per_share_basic_ttm,number_of_employees,last_local_min_date,last_local_min_price,days_after_last_local_min,percent_change_from_last_local_min,last_local_max_date,last_local_max_price,days_after_last_local_max,percent_fall_from_last_local_max
2025-03-27,221.3300018310547,220.5601043701172,224.99000549316406,223.85000610351562,36700954.0,AAPL,222.77505493164062,47.746067878971495,230.77159973144532,-2.999326449175088,234.78129959106445,-4.65594726095675,228.89629997253417,-2.2046201138349764,217.47559604572788,225.7764059073971,0.860576167681959,-2.8476255903428505,,,close,blue,2025-03-13,14.0,209.67999267578125,6.757923465614013,open,2025-03-12,15.0,216.97999572753906,3.1661952766388612,259.0199890136719,13.578096055088572,Electronic Technology,Telecommunications Equipment,35.585972275213024,6.3173,164000.0,2025-03-13,209.67999267578125,14.0,6.757923465614013,2025-03-26,221.52999877929688,1.0,-1.0472655337889991
2025-03-27,390.1300048828125,387.3999938964844,392.239990234375,390.5799865722656,13434223.0,MSFT,389.8199920654297,46.08185596135162,406.79419921875,-3.9858514889405616,417.2086993408203,-6.382588093351704,422.7660494995117,-7.613208999480758,388.2325472956878,395.78744782149965,1.3332637176151296,-0.6010137122434145,,,close,blue,2025-02-06,49.0,415.82000732421875,-6.069938989797874,close,2024-12-17,100.0,454.4599914550781,-14.05624391231518,449.55999755859375,13.119497132002033,Technology Services,Packaged Software,31.458809884339058,12.4781,228000.0,2025-03-11,380.45001220703125,16.0,2.6626295282445422,2025-03-25,395.1600036621094,2.0,1.1590285067817785
2025-03-27,111.34500122070312,110.66999816894531,114.44999694824219,111.43000030517578,235830494.0,NVDA,112.55999755859375,40.7500282578582,125.4634002685547,-11.185253973143073,132.51129943847656,-15.909057735177202,127.69574974060059,-12.737894149544394,109.24807419190705,124.74792800535857,11.951833136236822,-1.9581137102154145,,,close,blue,2025-02-04,51.0,118.6500015258789,-6.085125265782965,close,2024-10-21,157.0,143.7100067138672,-22.461905852500784,140.13999938964844,20.48665563687261,Electronic Technology,Semiconductors,37.907807450246644,2.9689,36000.0,2025-03-11,108.76000213623047,16.0,2.4549449397775147,2025-03-17,119.52999877929688,10.0,6.776540246668228
2025-03-27,200.875,199.2821044921875,203.7899932861328,201.36000061035156,26572353.0,AMZN,201.53604888916016,45.33688935349561,217.31480010986328,-7.341791489325988,216.19779998779296,-6.8630667741666045,200.176000289917,0.5914796572614955,195.27579326335893,207.79221210773483,3.1943839282311703,-3.0215570761573884,,,close,blue,2025-03-13,14.0,193.88999938964844,3.8527006262407237,open,2025-03-07,20.0,199.25,1.058971448106183,242.05999755859375,16.814011963455556,Retail Trade,Internet Retail,36.46504889532778,5.6499,1556000.0,2025-03-18,192.82000732421875,9.0,4.4289974907910645,2025-03-25,205.7100067138672,2.0,2.1146302861028365
2025-03-27,166.7239990234375,163.85000610351562,167.44000244140625,164.0800018310547,21529133.0,GOOG,165.64500427246094,39.53917311682644,182.49680053710938,-10.091573469700243,183.05130111694336,-10.363924850645423,176.64050041198732,-7.1107693601621165,161.98290535939304,174.0930895136538,6.102564341088379,-1.2780938860671887,,,close,blue,2025-03-07,20.0,175.75,-6.640112756156647,open,2025-03-03,24.0,168.66000366210938,-2.715523379348539,207.7100067138672,21.005249372946878,Technology Services,Internet Software/Services,20.392741735023616,8.1296,183323.0,2025-03-18,162.6699981689453,9.0,0.8667877776976196,2025-03-25,172.7899932861328,2.0,5.040796222877764
2025-03-27,601.25,600.0999755859375,614.25,602.5800170898438,10409064.0,META,607.1749877929688,42.810517049761046,653.5202001953126,-7.794737345570146,623.21580078125,-3.3111778721813034,575.6536502075195,4.677529078920539,589.3703593937724,632.6176288874775,4.984833706019698,-2.1921831659581503,,,close,grey,2025-03-13,14.0,590.6400146484375,2.02153632420472,close,2025-01-28,58.0,674.3300170898438,-10.640190734745303,736.6699829101562,18.202175863145765,Technology Services,Internet Software/Services,25.188838959138888,24.6167,74067.0,2025-03-18,582.3599853515625,9.0,3.472084663590813,2025-03-25,626.3099975585938,2.0,3.788855448779571
2025-03-27,272.4800109863281,271.82159423828125,291.8399963378906,273.1300048828125,158923591.0,TSLA,281.83079528808594,48.00860883743154,325.77220031738284,-16.159204310031306,348.22519973754885,-21.56512363589259,286.20215003967286,-4.567451766189845,246.08601274496408,298.08600263589534,9.137039983501749,-9.901509044914981,maximum,🚀34.48%<br>$291.84,close,blue,2025-03-05,22.0,279.1000061035156,-2.1390186636144004,open,2025-03-18,9.0,225.30999755859375,21.22409473276159,440.1300048828125,37.943334502828286,Consumer Durables,Motor Vehicles,133.9989206691851,2.2285,125665.0,2025-03-11,230.5800018310547,16.0,18.453466351749825,2025-03-27,273.1300048828125,0.0,-0.0
2025-03-27,177.56900024414062,170.4600067138672,178.36000061035156,171.99000549316406,31668898.0,AVGO,174.41000366210938,33.474930874066374,210.57999938964844,-18.325574132555232,203.02159957885743,-15.284873210566996,183.69499977111818,-6.371972178087804,169.12846143945154,199.84354173437657,16.194857463574873,-1.663785081875735,minimum,💸32.32%<br>$170.46,close,blue,2025-03-20,7.0,190.5399932861328,-9.735482547809449,close,2024-12-26,91.0,245.36000061035156,-29.90299760950199,250.0,31.203997802734374,Electronic Technology,Semiconductors,82.95470988279554,2.1503,37000.0,2025-03-27,171.99000549316406,0.0,0.0,2024-12-16,250.0,101.0,31.203997802734374
2025-03-27,822.8150024414062,815.5650024414062,826.760009765625,821.6699829101562,1698288.0,LLY,821.1625061035156,43.128433609581656,840.9817956542969,-2.296341352920217,814.0363970947266,0.9377450249981045,856.1258990478516,-4.024631911733523,808.5549867410042,872.7450132589958,6.21600294657767,-1.5961391363844002,,,open,gold,2025-02-19,36.0,867.0499877929688,-5.233839515795968,close,2025-02-28,27.0,920.6300048828125,-10.74916323037428,954.1699829101562,13.886414619320098,Health Technology,Pharmaceuticals: Major,71.51735122855575,11.5141,47000.0,2025-03-13,801.6500244140625,14.0,2.497343963873333,2025-03-25,852.3499755859375,2.0,3.5994595594011303
2025-03-27,249.52499389648438,247.17999267578125,250.63999938964844,248.1199951171875,7505530.0,JPM,248.90999603271484,50.86632752379378,257.3275991821289,-3.578164213324242,249.05969955444337,-0.3773008796432942,229.75534957885742,7.993130768007162,241.09052404663868,254.8974764416426,2.7315337166817555,-2.833093345511628,,,close,grey,2025-03-11,16.0,229.13999938964844,8.283143832633044,open,2025-03-10,17.0,232.22000122070312,6.84695280893266,279.25,11.147718847918531,Finance,Major Banks,12.56488294483747,19.7822,317233.0,2025-03-13,225.19000244140625,14.0,10.182509182106148,2025-03-26,251.02999877929688,1.0,1.1592254616022313
2025-03-27,84.7750015258789,84.80000305175781,86.11000061035156,85.62999725341797,16757219.0,WMT,85.45500183105469,37.91797839845368,94.51040008544922,-9.396217584522182,92.2451000213623,-7.171224017766143,83.27219978332519,2.8314341115375674,83.94935808221965,87.67864179571004,2.3924379399770324,-1.9626757270872597,,,close,blue,2025-03-25,2.0,84.76000213623047,1.026421773549746,open,2025-03-12,15.0,85.19999694824219,0.5046952119458492,104.04000091552734,17.695120626783645,Retail Trade,Specialty Stores,35.56801661474558,2.4172,2100000.0,2025-03-13,84.5,14.0,1.3372748561159442,2025-03-17,87.45999908447266,10.0,2.0923872058210224
